sheet,category_original,label_norm,user_id,product_group,item_name,clean,rule_sub,rule_group,rule_conf,ml_label,ml_conf,final_label,label_source,flag_review,flag_reason
Thức uống,Beverages,Beverages,6778b374312b1aa4fd0f962f,Trà,Tra Sen Vang (Ly),tra sen vang ly,Beverages_Alcoholic,Beverages,0.33,Beverages,0.985,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,6778b374312b1aa4fd0f962f,Trà,TRÀ VẢI (Ly),trà vải ly,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.973,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673807569179b7370c075a37,Trà,Mon Nuoc V Iced Creamy Pure Matcha Latte,mon nuoc v iced creamy pure matcha latte,Beverages_NonAlcoholic,Beverages,0.67,Beverages,0.94,Beverages,ml-high,1,Topping kem hoặc đồ uống xay?
Thức uống,Beverages,Beverages,6736094a12c672979d0a8aa6,Trà,Freeze Tra Xanh M,freeze_tra xanh m,Other,Other,0.0,Beverages,0.916,Beverages,ml-high,1,Topping kem hoặc đồ uống xay?
Thức uống,Beverages,Beverages,6743393879720386b4052ccb,Trà,Tra Thach Dao S,tra thach dao s,Other,Other,0.0,Beverages,0.978,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67728272669af363f1018440,Trà,Tra Da,tra da,Other,Other,0.0,Beverages,0.975,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673b49649dacb08bfe000b76,Trà,Tra Hoa Anh Dao Da Xay,tra hoa anh dao da xay,Service,Service,0.33,Beverages,0.751,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,6764e672ff291783aa0a78ba,Trà,Tra Cuyt Lai Vung (M),tra cuyt lai vung m,Other,Other,0.0,Beverages,0.984,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673874437a90304f8d0cf59f,Trà,Tra Sen Vang Dua L,tra sen vang dua l,Beverages_Alcoholic,Beverages,0.33,Beverages,0.97,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673874437a90304f8d0cf59f,Trà,Tra Thach Dao M,tra thach dao m,Other,Other,0.0,Beverages,0.978,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6739e78bab3cac675e0a61e4,Trà,Tra luu anh dao Size M,tra luu anh dao size m,Other,Other,0.0,Beverages,0.882,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Extra Azn Dolce Sauce,extra azn dolce sauce,Other,Other,0.0,Beverages,0.792,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Mon Nuoc  Iced Pure Matcha Tea Latte,mon nuoc iced pure matcha tea latte,Beverages_NonAlcoholic,Beverages,1.0,Beverages,0.971,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,6735da83df065c32ea0c5250,Trà,Tra Ngoc Trai Dau Tam L,tra ngoc trai dau tam_l,Other,Other,0.0,Beverages,0.904,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,5ed144dc408a530b088b4568,Trà,Matcha sữa Gấu,matcha sữa gấu,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.824,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,6753f57f0a20ac7bc2074276,Trà,Nuoc Oishi Tea go tra xanh vi dao 180ml/50,nuoc oishi tea go_tra xanh vi_dao 50,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.86,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673db46d751fad8db10fd7a6,Trà,Tra xanh khong do vi chanh 455ml/24,tra xanh khong do vi_chanh 24,Other,Other,0.0,Beverages,0.882,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67385148bf396c431c059d07,Trà,JARDIN Tra bá tước trái cay 50ml x chai,jardin_tra bá_tước trái cay x chai,Other,Other,0.0,Food,0.548,Food,ml-medium,1,
Thức uống,Beverages,Beverages,67374354b508e677120feef8,Trà,MATCHA QUEEN L,matcha queen l,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.771,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,67374354b508e677120feef8,Trà,MATCHA QUEEN,matcha queen,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.771,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,6738454ae5adc875800aeaed,Trà,TRA TAC THAI XANH 10,tra tac_thai xanh 10,Other,Other,0.0,Beverages,0.789,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6738454ae5adc875800aeaed,Trà,Tra Tac Thai Xanh 10,tra tac_thai xanh 10,Other,Other,0.0,Beverages,0.789,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67388101cc35ca0080012132,Trà,Tra Vai (L),tra vai l,Other,Other,0.0,Beverages,0.982,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673836727ef165588b04a3aa,Trà,Tra Cam Quyt,tra cam_quyt,Food_Fresh_Produce,Food,0.33,Beverages,1.0,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673836727ef165588b04a3aa,Trà,Tra Nhan Pho Mai,tra nhan_pho mai,Other,Other,0.0,Beverages,0.985,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399cf8dd88c143010e544d,Trà,Hong Tra Tac Bi Dao (XL),hong_tra tac bi_dao xl,Other,Other,0.0,Beverages,0.668,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6735ff007bf8a388030c762a,Trà,T3.Fuzetea tra chanh voi,t3 fuzetea_tra chanh voi,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.669,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,6735ff007bf8a388030c762a,Trà,T3. Fuzetea+ tra chanh voi,t3 fuzetea_tra chanh voi,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.669,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,67382b70a090aa71dc079638,Trà,NRR Lix sieusach tra 3L vc,nrr lix sieusach_tra vc,Other,Other,0.0,Food,0.257,Cần rà soát,uncertain,1,
Thức uống,Beverages,Beverages,677fe97bf179c19ab50d6d00,Trà,Tra quat mat ong nong - Hot Honey Kumquat Mountain Tea,tra quat mat ong nong - hot honey kumquat mountain tea,Beverages_NonAlcoholic,Beverages,0.33,Food,0.551,Food,ml-medium,0,
Thức uống,Beverages,Beverages,6736b48703107f1bd30f7c6d,Trà,Trà Atiso đỏ,trà atiso đỏ,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.705,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,673aed6c89ff5708630ed8af,Trà,Tra Lucky Tea (L),tra lucky tea l,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.942,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673aed6c89ff5708630ed8af,Trà,Tra O Long Cam Dao Thach Konjac (L),tra o long cam_dao thach konjac l,Food_Fresh_Produce,Food,0.33,Beverages,0.867,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673afb9581219e1b9d0e564d,Trà,Trà Atiso đỏ,trà atiso đỏ,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.705,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,673b136a7bd7562d240c6432,Trà,Tra Atiso do,tra atiso do,Other,Other,0.0,Beverages,0.911,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Xanh Dau Do M,tra xanh dau do m,Other,Other,0.0,Beverages,0.954,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Thach Dao L,tra thach dao l,Other,Other,0.0,Beverages,0.978,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Sen Vang Sen L,tra sen vang_sen l,Beverages_Alcoholic,Beverages,0.33,Beverages,0.922,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Extra Hat Sen,extra hat_sen,Other,Other,0.0,Beverages,0.589,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Sen Vang Khoai Mon L,tra sen vang khoai mon l,Beverages_Alcoholic,Beverages,0.33,Beverages,0.932,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Thach Vai L,tra thach vai l,Other,Other,0.0,Beverages,0.964,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Thanh Dao L (it ngot),tra thanh_dao l it ngot,Other,Other,0.0,Beverages,0.926,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Thach Dao L,tra thach dao l,Other,Other,0.0,Beverages,0.978,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Freeze Tra Xanh M,freeze_tra xanh m,Other,Other,0.0,Beverages,0.916,Beverages,ml-high,1,Topping kem hoặc đồ uống xay?
Thức uống,Beverages,Beverages,673685147a8dbc565c04342a,Trà,TRÀ SEN NHÃN,trà sen nhãn,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.877,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,6742858de3fac3c9a0052e45,Trà,Tra xanh nhai sua nuong (L),tra xanh nhai sua nuong l,Other,Other,0.0,Beverages,0.971,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6742858de3fac3c9a0052e45,Trà,Tra hoa qua nhiet doi (L),tra hoa qua nhiet doi l,Service,Service,0.33,Beverages,0.831,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,67397e1aad1a76dac101bf31,Trà,Tra Da,tra da,Other,Other,0.0,Beverages,0.975,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673842b2228c84179704b3c9,Trà,Special Menu_Matcha Latte,special menu_matcha latte,Beverages_NonAlcoholic,Beverages,0.67,Beverages,0.655,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,6735e9c8e903cd3e2b02a780,Trà,Trà lựu đỏ nha đam (M),trà lựu_đỏ nha đam m,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.791,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,677f80277e8e09358300f1ca,Trà,Tra dao,tra dao,Other,Other,0.0,Beverages,0.985,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,651ccefea4d1db690006ba12,Trà,Matcha sua Gau (L),matcha sua gau l,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.894,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,6735da83df065c32ea0c5250,Trà,Tra Thanh Dao L,tra thanh_dao l,Other,Other,0.0,Beverages,0.972,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Mon Nuoc G Iced Pure Matcha Tea Latte,mon nuoc g iced pure matcha tea latte,Beverages_NonAlcoholic,Beverages,1.0,Beverages,0.971,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Extra Asian Dolce Sauce,extra asian dolce sauce,Other,Other,0.0,Beverages,0.813,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Extra Pure Matcha Od,extra pure matcha od,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.881,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Extra Caramel Sauce,extra caramel sauce,Other,Other,0.0,Beverages,0.832,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6738c33aaa0d56bb20073a3d,Trà,Matcha Latte,matcha latte,Beverages_NonAlcoholic,Beverages,0.67,Beverages,0.981,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,6738c33aaa0d56bb20073a3d,Trà,Trà Mơ Mường Hoa đá / Salted Dry Apricot Tea,trà mơ mường hoa đá salted dry apricot tea,Beverages_NonAlcoholic,Beverages,0.67,Beverages,0.959,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,6777481c1a197ebb670a423c,Trà,Tra sam dua,tra sam dua,Other,Other,0.0,Beverages,0.899,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67363423a7add49edd0cd2a5,Trà,Tra Cam Xi Muoi,tra cam_xi muoi,Food_Fresh_Produce,Food,0.33,Beverages,0.826,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,673db46d751fad8db10fd7a6,Trà,Tra xanh khong do vi chanh 455ml/24,tra xanh khong do vi_chanh 24,Other,Other,0.0,Beverages,0.882,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673842171403182d62023861,Trà,tra dao va hat chia fuze tea+ chai 1l,tra dao_va hat chia fuze tea chai,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.826,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,6753f57f0a20ac7bc2074276,Trà,Tra xanh khong do vi chanh 455ml/24,tra xanh khong do vi_chanh 24,Other,Other,0.0,Beverages,0.882,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6737843b4a4d94799706d386,Trà,Matcha sua gao rang + Banh crepe sau (0x2),matcha sua gao rang banh crepe sau 0x2,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.785,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,6737843b4a4d94799706d386,Trà,Matcha sữa gạo rang + Bánh crepe sầu (0x2),matcha sữa gạo rang bánh_crepe sầu_0x2,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.807,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,673f31bb5e34c0e2a50b4a7a,Trà,trà cam gừng nóng,trà cam_gừng nóng,Food_Fresh_Produce,Food,0.67,Beverages,0.978,Food,rule-based,0,
Thức uống,Beverages,Beverages,673f31bb5e34c0e2a50b4a7a,Trà,tra cam gung nong,tra cam_gung nong,Food_Fresh_Produce,Food,0.33,Beverages,0.992,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673a242f1fea28ba0e02c342,Trà,Tra Trai Cay Nhiet Doi (M),tra trai cay nhiet doi m,Other,Other,0.0,Beverages,0.871,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736fb70a6013bba5b01a2ea,Trà,TRA NHIET DOI,tra nhiet doi,Other,Other,0.0,Beverages,0.86,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736cfa8f63aa445f40769bc,Trà,Tra Chanh Ha Noi,tra chanh ha noi,Other,Other,0.0,Beverages,0.908,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736cfa8f63aa445f40769bc,Trà,Tra Tac Ha Noi,tra tac ha noi,Other,Other,0.0,Beverages,0.847,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6739496c2c55c509fa002756,Trà,Trà Cam Quế Hồng Đài (L),trà cam_quế hồng_đài l,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.778,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,676237964a8b2d4b9a0c6b46,Trà,Tra Da,tra da,Other,Other,0.0,Beverages,0.975,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673607c158e5d5229b03eb32,Trà,Tra thai xanh,tra thai xanh,Other,Other,0.0,Beverages,0.88,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6738c33aaa0d56bb20073a3d,Trà,Matcha Latte,matcha latte,Beverages_NonAlcoholic,Beverages,0.67,Beverages,0.981,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,6739da10f7ec7cfe5c0b026f,Trà,TRÀ TRÁI CÂY (Trà Vải Dâu Tây),trà trái_cây trà vải dâu tây,Food_Fresh_Produce,Food,0.67,Beverages,0.953,Food,rule-based,0,
Thức uống,Beverages,Beverages,6737815e9b0c0d3a8f098520,Trà,Tra Chanh Lo Hoi,tra chanh lo_hoi,Other,Other,0.0,Beverages,0.899,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736187f60a1f9cf2801f415,Trà,Tra Dao,tra dao,Other,Other,0.0,Beverages,0.985,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736187f60a1f9cf2801f415,Trà,Tra Duong,tra duong,Other,Other,0.0,Beverages,0.996,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736187f60a1f9cf2801f415,Trà,Tra Sen Vang,tra sen vang,Beverages_Alcoholic,Beverages,0.33,Beverages,0.978,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67433b7f5b2b7230f106e7a8,Trà,Matcha sua tuoi (1 Lit),matcha sua tuoi 1 lit,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.982,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,675e3a3ec58975aed10ab22c,Trà,Tra Dua Luoi Cam Chanh(S),tra dua luoi cam_chanh s,Food_Fresh_Produce,Food,0.33,Beverages,0.926,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,675e3a3ec58975aed10ab22c,Trà,Matcha Latte Oat(S),matcha latte oat s,Beverages_NonAlcoholic,Beverages,0.67,Beverages,0.877,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,67376f954c4975d00b0f45ec,Trà,Tra Sen Vang Khoai Mon M,tra sen vang khoai mon m,Beverages_Alcoholic,Beverages,0.33,Beverages,0.932,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,6737101ee4b6652240022e48,Trà,TEA+ Trà olong đào t.cây nhiệt đới 450ml,tea trà olong đào t cây nhiệt_đới,Beverages_NonAlcoholic,Beverages,0.67,Beverages,0.918,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,6777481c1a197ebb670a423c,Trà,Tra Quat,tra quat,Other,Other,0.0,Beverages,0.948,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6777481c1a197ebb670a423c,Trà,Tra sam dua,tra sam dua,Other,Other,0.0,Beverages,0.899,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Mon Nuoc V Pure Matcha Tea Latte,mon nuoc v pure matcha tea latte,Beverages_NonAlcoholic,Beverages,1.0,Beverages,0.974,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Extra Pure Matcha Od,extra pure matcha od,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.881,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Mon Nuoc V Iced Pure Matcha Tea Latte,mon nuoc v iced pure matcha tea latte,Beverages_NonAlcoholic,Beverages,1.0,Beverages,0.971,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Extra Caramel Sauce,extra caramel sauce,Other,Other,0.0,Beverages,0.832,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Extra Asian Dolce Sauce,extra asian dolce sauce,Other,Other,0.0,Beverages,0.813,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,675a1836bca45fe0910c4742,Trà,Trà Xanh Đá Xay,trà xanh đá xay,Beverages_NonAlcoholic,Beverages,0.67,Beverages,0.955,Beverages,ml-high,1,Topping kem hoặc đồ uống xay?
Thức uống,Beverages,Beverages,6736c0a4b41787bba8007766,Trà,Tra Olong Tea chai 1L/12,tra olong tea chai 12,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.878,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673af480c07da0f61c068bd1,Trà,Tra Tac Xi Muoi,tra tac xi muoi,Other,Other,0.0,Beverages,0.843,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67381947f32fb773b50d325e,Trà,Trà Đào,trà đào,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.988,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67381947f32fb773b50d325e,Trà,Tra Dao,tra dao,Other,Other,0.0,Beverages,0.985,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6737843b4a4d94799706d386,Trà,Tra Lai Tan Cuong,tra lai_tan cuong,Other,Other,0.0,Beverages,1.0,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67371f6d375a7b72270e63f9,Trà,Tra Xanh Dau Do S,tra xanh dau do s,Other,Other,0.0,Beverages,0.954,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67371f6d375a7b72270e63f9,Trà,Tra Xanh Dau Do Nong S,tra xanh dau do nong s,Other,Other,0.0,Beverages,0.931,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67371f6d375a7b72270e63f9,Trà,Trà Xăm Dứa,trà xăm dứa,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.979,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67399cf8dd88c143010e544d,Trà,HONG TRA TAC BI DAO (XL) + IT DA,hong_tra tac bi_dao xl it da,Other,Other,0.0,Beverages,0.769,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6739496c2c55c509fa002756,Trà,Tra Nhan Lai (L),tra nhan_lai l,Other,Other,0.0,Beverages,0.87,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6739496c2c55c509fa002756,Trà,Tra Lucky Tea (M),tra lucky tea m,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.942,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67363507d62e3a63e700cab4,Trà,Hồng Trà Đài Loan (Lớn 1000cc),hồng trà đài_loan lớn 1000 cc,Beverages_NonAlcoholic,Beverages,0.67,Beverages,0.879,Beverages,rule-based,0,
Thức uống,Beverages,Beverages,6735c2cc297501b95b059c1f,Trà,(M) Trà Nhài Xoài Chanh Dây,m trà nhài xoài chanh dây,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.899,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,6735e0e893de6838750e9c9e,Trà,BUPNON Hong tra Tea365 mat ong 500ml,bupnon hong_tra tea365 mat ong,Beverages_NonAlcoholic,Beverages,0.33,Food,0.565,Food,ml-medium,0,
Thức uống,Beverages,Beverages,6736187f60a1f9cf2801f415,Trà,Trà đá,trà đá,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.984,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673638b2cb2c909a3a0e6601,Trà,Matcha dừa tươi,matcha dừa tươi,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.903,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673638b2cb2c909a3a0e6601,Trà,Trà hoa đậu biếc,trà hoa đậu biếc,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.877,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67652a0885eb75b14706bc71,Trà,TRA VAI,tra vai,Other,Other,0.0,Beverages,0.982,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67652a0885eb75b14706bc71,Trà,LUC TRA CHEESE,luc_tra cheese,Food_Dairy_Eating,Food,0.33,Beverages,0.441,Cần rà soát,uncertain,1,Dairy ăn vs nguyên liệu
Thức uống,Beverages,Beverages,67381a67e4074b7f390b268a,Trà,Tra Nhiet Doi (L),tra nhiet doi l,Other,Other,0.0,Beverages,0.86,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736855d9910a4eced00dc1b,Trà,TRA VIET QUAT,tra viet quat,Other,Other,0.0,Beverages,0.802,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,674347902a6949aa01074049,Trà,Matcha Machiato w chocolate tuoi,matcha machiato w chocolate tuoi,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.673,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,674347902a6949aa01074049,Trà,Tra xoai chanh day,tra xoài chanh day,Food_Fresh_Produce,Food,0.33,Beverages,0.897,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,674347902a6949aa01074049,Trà,Tra Berries hoa hong,tra berries hoa hong,Service,Service,0.33,Beverages,0.913,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,674347902a6949aa01074049,Trà,Matcha Macchiato w chocolate tuoi,matcha macchiato w chocolate tuoi,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.655,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,674347902a6949aa01074049,Trà,Tra xoai danh day,tra xoài_danh day,Food_Fresh_Produce,Food,0.33,Beverages,0.938,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Thach Vai L,tra thach vai l,Other,Other,0.0,Beverages,0.964,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Freeze Tra Xanh M,freeze_tra xanh m,Other,Other,0.0,Beverages,0.916,Beverages,ml-high,1,Topping kem hoặc đồ uống xay?
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Sen Vang Khoai Mon M,tra sen vang khoai mon m,Beverages_Alcoholic,Beverages,0.33,Beverages,0.932,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Thanh Dao L,tra thanh_dao l,Other,Other,0.0,Beverages,0.972,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Thach Vai S,tra thach vai s,Other,Other,0.0,Beverages,0.964,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Thach Dao L,tra thach dao l,Other,Other,0.0,Beverages,0.978,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Thach Vai L (1 ko da),tra thach vai l 1 ko da,Other,Other,0.0,Beverages,0.955,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399e547889795eee081798,Trà,Tra Sen Vang_CN L (it dg),tra sen vang_cn l it dg,Beverages_Alcoholic,Beverages,0.33,Beverages,0.886,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673d8f3fd067fc64e80fb5ff,Trà,Tra Thai Chang Do size M,tra thai_chang do size m,Other,Other,0.0,Beverages,0.998,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735da83df065c32ea0c5250,Trà,Tra Thanh Dao L,tra thanh_dao l,Other,Other,0.0,Beverages,0.972,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736e63f52bb587a1b038bed,Trà,Tra Lucky Tea (L),tra lucky tea l,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.942,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,6736e63f52bb587a1b038bed,Trà,Tra O Long Dâu (M),tra o long dâu m,Food_Fresh_Produce,Food,0.33,Beverages,0.98,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,673842b2228c84179704b3c9,Trà,Tra Xoai Chanh Day,tra xoài chanh day,Food_Fresh_Produce,Food,0.33,Beverages,0.897,Beverages,ml-high,0,
Thức uống,Beverages,Beverages,6743db4b58efc96ea908772b,Trà,Tra dau tay (L),tra dau tay l,Other,Other,0.0,Beverages,0.771,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6777481c1a197ebb670a423c,Trà,Tra sam dua,tra sam dua,Other,Other,0.0,Beverages,0.899,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6777481c1a197ebb670a423c,Trà,Tra Quat,tra quat,Other,Other,0.0,Beverages,0.948,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6760f7e83996f9befb0a0269,Trà,Tra Ban Nguyen La Tran Chau Kem Pho Mai,tra ban nguyen_la tran chau kem pho mai,Food_Dairy_Eating,Food,0.33,Beverages,0.718,Beverages,ml-medium,0,
Thức uống,Beverages,Beverages,6737057231d698aea90799b8,Trà,Tra Olong chanh TE,tra olong chanh te,Other,Other,0.0,Beverages,0.844,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,674011198ac297613902283d,Trà,HAPPY DAY TRÀ OLONG SỮA + TC ĐEN,happy day trà olong sữa tc đen,Beverages_NonAlcoholic,Beverages,0.33,Beverages,0.804,Beverages,ml-medium,0,
