sheet,category_original,label_norm,user_id,product_group,item_name,clean,rule_sub,rule_group,rule_conf,ml_label,ml_conf,final_label,label_source,flag_review,flag_reason
Thức uống,Beverages,Beverages,6736a9eab8a59bd9cb0070fc,Trà,Tra Oolong Nuong Sua (L),tra oolong nuong sua l,Other,Other,0.0,Beverages,0.966,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67380c2bf3ccefe0d8060769,Trà,Tra Hop Cozy Vi Tac Mat Ong 225ml,tra hop cozy vi_tac mat ong,Other,Other,0.0,Food,0.51,Food,ml-medium,1,
Thức uống,Beverages,Beverages,6735da83df065c32ea0c5250,Trà,Tra Thanh Dao L,tra thanh_dao l,Other,Other,0.0,Beverages,0.972,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736407cb42da0639b0118da,Trà,Tra Sen Tu Quy - Size M,tra_sen tu_quy - size m,Other,Other,0.0,Beverages,0.801,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6736c381e8408a214e05270c,Trà,Extra Asian Dolce Sauce,extra asian dolce sauce,Other,Other,0.0,Beverages,0.813,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6736e63f52bb587a1b038bed,Trà,Tra Ba Tuoc Luu Do (L),tra ba tuoc luu do l,Other,Other,0.0,Beverages,0.852,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736e63f52bb587a1b038bed,Trà,Tra Vai Lai (L),tra vai lai_l,Other,Other,0.0,Beverages,0.912,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà,Extra Caramel Sauce,extra caramel sauce,Other,Other,0.0,Beverages,0.832,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67360d947e372967fc0b0d67,Trà,Tra Thanh Dao L,tra thanh_dao l,Other,Other,0.0,Beverages,0.972,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67360d947e372967fc0b0d67,Trà,Extra Dao,extra dao,Other,Other,0.0,Beverages,0.857,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673746f4bef12285b40fb794,Trà,TRA GREEN TIME HUONG,tra green time huong,Other,Other,0.0,Beverages,0.888,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6738454ae5adc875800aeaed,Trà,Tra O Long Moc Huong (Lon 1000cc),tra o long moc huong lon 1000 cc,Other,Other,0.0,Beverages,0.913,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736fb70a6013bba5b01a2ea,Trà,Tra viet quat,tra viet quat,Other,Other,0.0,Beverages,0.802,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6735da83df065c32ea0c5250,Trà,Tra Thanh Dao L,tra thanh_dao l,Other,Other,0.0,Beverages,0.972,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735dfe29ed77ad97e09da1d,Trà,Tra Vai,tra vai,Other,Other,0.0,Beverages,0.982,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67382f7f170963ecf608bdda,Trà,Tra Lai Qua Mong,tra lai qua mong,Other,Other,0.0,Beverages,0.772,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6736d7a30367b8976904b724,Trà,Tra Vai Sen (L),tra vai_sen l,Other,Other,0.0,Beverages,1.0,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6737a1a28ffa645ff70a6f2e,Trà,Tra Hibiscus Tao Size L,tra hibiscus tao size l,Other,Other,0.0,Beverages,0.991,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735bad5ef2c85f2dd0fd503,Trà,Tra Nhai Sot Pho Mai M,tra nhai sot pho mai m,Other,Other,0.0,Beverages,0.644,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6735bad5ef2c85f2dd0fd503,Trà,Tra Kiwi Nha Dam M,tra kiwi nha dam m,Other,Other,0.0,Beverages,0.796,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,675a3d654aef4f40600cdca4,Trà,Tra Dao,tra dao,Other,Other,0.0,Beverages,0.985,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6739ec5a0fe68094940ad193,Trà,Tra Fuze Dao 1L T12,tra fuze dao t12,Other,Other,0.0,Beverages,0.961,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6739ec5a0fe68094940ad193,Trà,Tra vai TH tu nhien 350ml,tra vai th_tu nhien,Other,Other,0.0,Beverages,0.927,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6739ec5a0fe68094940ad193,Trà,Tra dao TH tu nhien 350ml,tra dao th tu nhien,Other,Other,0.0,Beverages,0.873,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736a9eab8a59bd9cb0070fc,Trà,Tra Oolong Nuong Sua (L),tra oolong nuong sua l,Other,Other,0.0,Beverages,0.966,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735d904ccbcb2911c02f4b7,Trà,Tra Thach Vai M,tra thach vai m,Other,Other,0.0,Beverages,0.964,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67364010f7af70a84304d217,Trà,Tra Dao Thai Lan tuoi,tra dao_thai lan tuoi,Other,Other,0.0,Beverages,0.96,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67364010f7af70a84304d217,Trà,Thach do tra nha lam,thach do tra nha_lam,Other,Other,0.0,Beverages,0.95,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735da83df065c32ea0c5250,Trà,Tra Thanh Dao L,tra thanh_dao l,Other,Other,0.0,Beverages,0.972,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736e63f52bb587a1b038bed,Trà,Tra Buoi Hong Thach Aiyu,tra buoi hong thach aiyu,Other,Other,0.0,Beverages,0.764,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6736cb1c235f9765b90fa9e7,Trà,Tra Suu Chom Chom (L),tra suu chom chom l,Other,Other,0.0,Beverages,0.829,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6735ff007bf8a388030c762a,Trà,KEO DEO TRA SUB THD-XA,keo deo_tra sub thd-xa,Other,Other,0.0,Food,0.438,Cần rà soát,uncertain,1,
Thức uống,Beverages,Beverages,673740580c2d4e25d80b056b,Trà,Tra Dao Bốn Mùa - 52.000 Size L,tra dao bốn mùa - 52 000 size l,Other,Other,0.0,Beverages,0.839,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,673740580c2d4e25d80b056b,Trà,Tra Mo hong Dao,tra mo hong dao,Other,Other,0.0,Beverages,0.886,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673740580c2d4e25d80b056b,Trà,Tra Xanh lap la - 52000,tra xanh lap_la - 52000,Other,Other,0.0,Beverages,0.946,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673740580c2d4e25d80b056b,Trà,Tra Bo bon mua - 52000,tra bo_bon mua - 52000,Other,Other,0.0,Beverages,0.839,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6771592662e1d717f509db28,Trà,Tra oolong vai,tra oolong vai,Other,Other,0.0,Beverages,0.977,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,66dfdbbc9a554ac2f10c4019,Trà,Tra Thach Vai N,tra thach vai n,Other,Other,0.0,Beverages,0.964,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69ad3ff2de6114f43d004ad3,Trà sữa,Tra Sua Hojicha M,tra sua hojicha m,Other,Other,0.0,Beverages,0.976,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6965967ba2ec6592420f8274,Trà sữa,New Tra sua thai do,new_tra sua_thai do,Other,Other,0.0,Beverages,0.593,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,69ad3ff2de6114f43d004ad3,Trà sữa,Tra Sua Hojicha M,tra sua hojicha m,Other,Other,0.0,Beverages,0.976,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69ad3ff2de6114f43d004ad3,Trà sữa,Tra Sua Free Topp,tra sua free topp,Other,Other,0.0,Beverages,0.926,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69a2c659f03a32f78c07b285,Trà sữa,Tra Sua Dai Loan M,tra sua dai loan m,Other,Other,0.0,Beverages,0.912,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69a2c659f03a32f78c07b285,Trà sữa,Tra Sua Free Topp,tra sua free topp,Other,Other,0.0,Beverages,0.926,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69ad3ff2de6114f43d004ad3,Trà sữa,Tra Sua Dai Loan M,tra sua dai loan m,Other,Other,0.0,Beverages,0.912,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69ad3ff2de6114f43d004ad3,Trà sữa,Tra Sua Free Topping,tra sua free topping,Other,Other,0.0,Beverages,0.949,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693d899e8490ee395a0b6e36,Trà sữa,Olong Lài Sữa,olong lài sữa,Other,Other,0.0,Beverages,0.703,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,69ba563f72f49bd4b602231e,Nước tăng lực,WAKE-UP Nước tăng lực 247 330ml,wake-up nước tăng_lực 247,Other,Other,0.0,Beverages,0.851,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69a7806a647de1fb2b0114b8,Nước tăng lực,nước tăng lực redbull thái kèm lon 250ml,nước tăng_lực redbull_thái kèm lon,Other,Other,0.0,Beverages,0.801,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,69a7806a647de1fb2b0114b8,Nước tăng lực,bán kèm: nước tăng lực redbull thái kèm lon 250ml,bán kèm nước tăng_lực redbull_thái kèm lon,Other,Other,0.0,Beverages,0.679,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,699d29e13732c023300c9d0c,Nước tăng lực,Bò Húc,bò húc,Other,Other,0.0,Food,0.414,Cần rà soát,uncertain,1,
Thức uống,Beverages,Beverages,699d29e13732c023300c9d0c,Nước tăng lực,Bò Húc,bò húc,Other,Other,0.0,Food,0.414,Cần rà soát,uncertain,1,
Thức uống,Beverages,Beverages,69b155d8b89faad7060d0ec0,Nước ngọt,nước ngọt chai coke zero 1.5l,nước_ngọt chai coke zero,Other,Other,0.0,Beverages,0.652,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,695d78094c4c4bf8f4095233,Nước ngọt,Nước Ngọt Cỡ Vừa,nước_ngọt cỡ vừa,Other,Other,0.0,Beverages,0.636,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,69788051741a24dbbf027e46,Nước ngọt,C2 Tra Xanh 455ml,c2_tra xanh,Other,Other,0.0,Beverages,0.525,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6935ba00f1d475da4b0dada1,Nước ngọt,nước ngọt chai mirinda xaxi 1.5l/1.75l,nước_ngọt chai mirinda xaxi,Other,Other,0.0,Beverages,0.859,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67408735a9b2e83130072a3e,Nước ngọt,NUOC UONG CO GA 7UP CHAI 620ML,nuoc uong co ga 7 up chai,Other,Other,0.0,Beverages,0.77,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,nước ngọt coke zero sleek lon 330ml/320ml lốc 6,nước_ngọt coke zero sleek lon lốc 6,Other,Other,0.0,Beverages,0.769,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6935ba00f1d475da4b0dada1,Nước ngọt,T3.C+ soda chanh 350ml,t3 c soda chanh,Other,Other,0.0,Beverages,0.891,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,5fe3184fa60af613a02dc667,Nước ngọt,NƯỚC NGỌT,nước_ngọt,Other,Other,0.0,Beverages,0.871,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,696e5a17b517bc879e03ac26,Nước ngọt,7up,7 up,Other,Other,0.0,Beverages,0.864,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6965967ba2ec6592420f8274,Nước ngọt,Lemon Soda,lemon soda,Other,Other,0.0,Beverages,0.742,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6935ba00f1d475da4b0dada1,Nước ngọt,Nước Ngọt Cỡ Vừa,nước_ngọt cỡ vừa,Other,Other,0.0,Beverages,0.636,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,696b86f6db17b0877d03aff3,Nước ngọt,C2 Dao 455ml,c2 dao,Other,Other,0.0,Beverages,0.598,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,69396bac0357b067c405eb68,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,693c2d5dc18d106633067741,Nước ngọt,Soda,soda,Other,Other,0.0,Beverages,0.951,Beverages,ml-high,1,
