category,user_id,product_group,item_name,clean,enriched,label_ground,rule_label,rule_conf,ml_label_v3,ml_conf_v3,meat_rule_v3
Food,68d6a95c2f7243bd8e04e0e0,Snack,Snack Poca Mỳ Pháp Sư Vị Phô Mai 58G,snack poca mỳ pháp sư vị phô mai,snack poca mỳ pháp sư vị phô mai,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.93,0
Food,689eb5bb08d8148e4a0384b4,Snack,Snack Corn Chip Vị Bắp Ngọt Và Cay 35G/42G,snack corn chip vị bắp ngọt và cay /,snack corn chip vị bắp ngọt và cay /,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,Snack - Bánh kẹo,0.965,0
Food,68a96df0e300a7edaf03d2d8,Snack,B Snack Ktay Lay'S Tu Nhien 98G,b snack ktay lay s tu nhien,b snack ktay lay s tu nhien,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.981,0
Food,67408735a9b2e83130072a3e,Snack,Snack Tarsta Vi Ta,snack tarsta vi ta,snack tarsta vi ta,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.977,0
Food,67399cf8dd88c143010e544d,Snack,King Marine Boy Snack Ca 56G/1 Goi,king marine boy snack ca /1 goi,king marine boy snack ca /1 goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.971,0
Food,688059c3bd978b450406ded8,Snack,Oishi Snack Cua Xot Chua Ngot 68,oishi snack cua xot chua ngot 68,oishi snack cua xot chua ngot 68,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.966,0
Food,67374354b508e677120feef8,Snack,Snack Kt Swing Maxx Cay 52G,snack kt swing maxx cay,snack kt swing maxx cay,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.98,0
Food,67374354b508e677120feef8,Snack,Snack Khoai Tây T.Thống Nb Lon 110G,snack khoai tây t thống nb lon,snack khoai tây t thống nb lon,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,Snack - Bánh kẹo,0.935,0
Food,684e75bfd928c9ce660f02ab,Snack,Jagabee Snack Khoai Tây Vị Ớt Cay 36G X Gói,jagabee snack khoai tây vị ớt cay x gói,jagabee snack khoai tây vị ớt cay x gói,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,Snack - Bánh kẹo,0.924,0
Food,684e75bfd928c9ce660f02ab,Snack,Doritos Snack Vị Taco 65G X Gói,doritos snack vị taco x gói,doritos snack vị taco x gói,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.972,0
Food,684e75bfd928c9ce660f02ab,Snack,Doritos Snack Vị Cheese 65G X Gói,doritos snack vị cheese x gói,doritos snack vị cheese x gói,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.968,0
Food,5fe3184fa60af613a02dc667,Snack,Snack Lay'S Max Bo Wagyu 75G,snack lay s max bo wagyu,snack lay s max bo wagyu,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.966,0
Food,5fe3184fa60af613a02dc667,Snack,Snack Lay'S Max T.Bien N.B 75,snack lay s max t bien n b 75,snack lay s max t bien n b 75,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.975,0
Food,685ee3bd881e30c0a10322d6,Snack,Karamucho Snack Kt Sot Cay Ngot Hq 80G,karamucho snack kt sot cay ngot hq,karamucho snack kt sot cay ngot hq,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.945,0
Food,5fe3184fa60af613a02dc667,Snack,Snack Kt Lay Vi Muc Gion Dl88,snack kt lay vi muc gion dl88,snack kt lay vi muc gion dl88,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.944,0
Food,682e8f2d4706b8b051034e82,Snack,Snack Ostar Vi Kimchi Goi 32G/35G/33G,snack ostar vi kimchi goi / /,snack ostar vi kimchi goi / /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.972,0
Food,682e8f2d4706b8b051034e82,Snack,Snack Corn Chlp Vi Bap Ngot Va Cay 35G/42G,snack corn chlp vi bap ngot va cay /,snack corn chlp vi bap ngot va cay /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.959,0
Food,5fe3184fa60af613a02dc667,Snack,Snack Lay'Sbowavytrunlon,snack lay sbowavytrunlon,snack lay sbowavytrunlon,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.92,0
Food,5fe3184fa60af613a02dc667,Snack,Snack Lay'Sthai Tom Humnlon,snack lay sthai tom humnlon,snack lay sthai tom humnlon,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.92,0
Food,6736d85fea24cc986d0c0cf4,Snack,Snack Jacknjill Puffcorn Socola Goi 45G/35G/30G,snack jacknjill puffcorn socola goi / /,snack jacknjill puffcorn socola goi / /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.959,0
Food,67443e18eb0a1d02a307fc51,Snack,Snack Bings - Bánh Tráng Trúng Bóng Brs-5V4N1-C53D,snack bings - bánh tráng trúng bóng brs-5v4n1-c53d,snack bings - bánh tráng trúng bóng brs-5v4n1-c53d,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.951,0
Food,5fe3184fa60af613a02dc667,Snack,Snack Ktc Lay'S Max Vi Tao,snack ktc lay s max vi tao,snack ktc lay s max vi tao,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.986,0
Food,6736d85fea24cc986d0c0cf4,Snack,Snack Jack'Njill Puffcorn Socola Gói 45G/35G/30G,snack jack njill puffcorn socola gói / /,snack jack njill puffcorn socola gói / /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.977,0
Food,67374354b508e677120feef8,Snack,Bánh Snack Vị Socola Puff Corn 30G,bánh snack vị socola puff corn,bánh snack vị socola puff corn,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.996,0
Food,5fe3184fa60af613a02dc667,Snack,Snack Lay'Sbowagy+Tru.Ton1(,snack lay sbowagy+tru ton1,snack lay sbowagy+tru ton1,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.902,0
Food,67399cf8dd88c143010e544d,Snack,Snack Bắp Chai Mplus Vị Kem Chai 260G,snack bắp chai mplus vị kem chai,snack bắp chai mplus vị kem chai,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,Snack - Bánh kẹo,0.872,0
Food,67408735a9b2e83130072a3e,Snack,Snack Hanh Dau Phong Oishi Vi Cot Dua 386G/60/Vup,snack hanh dau phong oishi vi cot dua /60/vup,snack hanh dau phong oishi vi cot dua /60/vup,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.923,0
Food,6738308b4b7e5201610b52c6,Snack,Oishi Snack Phomat Mieng 34Gr,oishi snack phomat mieng 34gr,oishi snack phomat mieng 34gr,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.973,0
Food,6738308b4b7e5201610b52c6,Snack,Oishi Snack Tom Cay 34Gr,oishi snack tom cay 34gr,oishi snack tom cay 34gr,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.993,0
Food,6735e0e893de6838750e9c9e,Snack,O'Star Snack Khoai Tay Tu Nhien 63G/55G,o star snack khoai tay tu nhien /,o star snack khoai tay tu nhien /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.977,0
Food,676bf34b15106db2c7058387,Snack,Poca Snack Hinh Cua Vi Tao Bien 60G,poca snack hinh cua vi tao bien,poca snack hinh cua vi tao bien,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.99,0
Food,673d8f3fd067fc64e80fb5ff,Snack,Bim Bim Oishi Snack Tôm Cay Gói 80G Các Màu,bim bim oishi snack tôm cay gói các màu,bim bim oishi snack tôm cay gói các màu,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.921,0
Food,679640255ec593a4b40db8e7,Snack,Snack Ga,snack ga,snack ga,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,1.0,0
Food,679640255ec593a4b40db8e7,Snack,Snack Ph,snack ph,snack ph,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,1.0,0
Food,679640255ec593a4b40db8e7,Snack,Snack Kh,snack kh,snack kh,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,1.0,0
Food,679640255ec593a4b40db8e7,Snack,Snack Kk,snack kk,snack kk,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.999,0
Food,679640255ec593a4b40db8e7,Snack,Snack Gh,snack gh,snack gh,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.999,0
Food,679640255ec593a4b40db8e7,Snack,Snack Kho,snack kho,snack kho,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,1.0,0
Food,673b37135e762eed4d096950,Snack,Snack Que Akiko Cf Moka 74G20,snack que akiko cf moka 74g20,snack que akiko cf moka 74g20,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.935,0
Food,673b37135e762eed4d096950,Snack,Snack Pillows Hazelnut 85/80G,snack pillows hazelnut 85/,snack pillows hazelnut 85/,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.929,0
Food,673b37135e762eed4d096950,Snack,Snack Dishi Tom Cay Db 73/66G,snack dishi tom cay db 73/,snack dishi tom cay db 73/,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.974,0
Food,67363952f3167607bb0523e2,Snack,Snack Que Nhan Cafe Moka Akico 160G/40G,snack que nhan cafe moka akico /,snack que nhan cafe moka akico /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.938,0
Food,67a357724be384008e088ca1,Snack,Poca Snack Cua Vi Tao Bien 60G X Goi,poca snack cua vi tao bien x goi,poca snack cua vi tao bien x goi,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.99,0
Food,67a357724be384008e088ca1,Snack,Oishi Snack Phong Muc 34G X Goi,oishi snack phong muc x goi,oishi snack phong muc x goi,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.991,0
Food,673bedd376502b93f00541ea,Snack,Snack Swing Ga Teriy,snack swing ga teriy,snack swing ga teriy,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.984,0
Food,673bedd376502b93f00541ea,Snack,Snack O'Start V/Kim C,snack o start v/kim c,snack o start v/kim c,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.959,0
Food,67363bf9c86108ae6b02aa43,Snack,T3 Snack Tom Ruay Puan,t3 snack tom ruay puan,t3 snack tom ruay puan,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.957,0
Food,67380c2bf3ccefe0d8060769,Snack,Snack Caramen Puff Corn 30G,snack caramen puff corn,snack caramen puff corn,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.934,0
Food,6735c5640107e319900d8144,Snack,Snack Swing Nysteak 48G/58G/63G/55G,snack swing nysteak / / /,snack swing nysteak / / /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.967,0
Food,6735c5640107e319900d8144,Snack,Snack Poca Bo Luc Lac Goi 70G/65G,snack poca bo luc lac goi /,snack poca bo luc lac goi /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.989,0
Food,6735c5640107e319900d8144,Snack,Snack Lay'S Vi Tao Bien Nori Goi 95G/90G,snack lay s vi tao bien nori goi /,snack lay s vi tao bien nori goi /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.992,0
Food,6745ea4f7e9d0be9320e9d0f,Snack,Lay’S Snack Khoai Tây Táo Biển Nơi Gói 90G,lay s snack khoai tây táo biển nơi gói,lay s snack khoai tây táo biển nơi gói,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,Snack - Bánh kẹo,0.948,0
Food,67380c2bf3ccefe0d8060769,Snack,Snack Cua Kinh Do 29,snack cua kinh do 29,snack cua kinh do 29,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.986,0
Food,67380c2bf3ccefe0d8060769,Snack,Snack Khoai Tây Lays Vị Tự Nhiên Classic Gói 150G,snack khoai tây lays vị tự nhiên classic gói,snack khoai tây lays vị tự nhiên classic gói,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,Snack - Bánh kẹo,0.908,0
Food,67380c2bf3ccefe0d8060769,Snack,Snack Swing Vl Bft Tet Newyork Goi 30G/36G/32G/33G,snack swing vl bft tet newyork goi / / /,snack swing vl bft tet newyork goi / / /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.944,0
Food,67380c2bf3ccefe0d8060769,Snack,Snack Toonles Vl Cay Goi 38G/35G/40G,snack toonles vl cay goi / /,snack toonles vl cay goi / /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.966,0
Food,673acf7d0d11874dfa0bc090,Snack,Snack Poca Hinh Cu,snack poca hinh cu,snack poca hinh cu,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.996,0
Food,6749c249d198db27b005179f,Snack,Snack Swing Vị Bít Tết Newyork Gói 30G/36G/32G/33G,snack swing vị bít tết newyork gói / / /,snack swing vị bít tết newyork gói / / /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.949,0
Food,6739d7ef76e472fa3806fc9d,Snack,Vato6 Snack Kit Gnocchi Noi Tu Nhien 65G,vato6 snack kit gnocchi noi tu nhien,vato6 snack kit gnocchi noi tu nhien,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.905,0
Food,67374354b508e677120feef8,Snack,Akiko Snack Que Nhân Sữa 7G X Gói,akiko snack que nhân sữa x gói,akiko snack que nhân sữa x gói,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.965,0
Food,67374354b508e677120feef8,Snack,Akiko Snack Que Nhân Phô Mai 7G X Gói,akiko snack que nhân phô mai x gói,akiko snack que nhân phô mai x gói,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.932,0
Food,67374354b508e677120feef8,Snack,Akiko Snack Que Nhân Cafe Moka 7G X Gói,akiko snack que nhân cafe moka x gói,akiko snack que nhân cafe moka x gói,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.933,0
Food,6736d85fea24cc986d0c0cf4,Snack,Snack Nhan Vi Hat Phi 80G,snack nhan vi hat phi,snack nhan vi hat phi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.993,0
Food,6736d85fea24cc986d0c0cf4,Snack,Snack Nhung Socola Sponge,snack nhung socola sponge,snack nhung socola sponge,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.959,0
Food,67679f561ed91ecd1d0fa566,Snack,Oishi Snack Tom Cay Dac Biet 68G,oishi snack tom cay dac biet,oishi snack tom cay dac biet,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.989,0
Food,67679f561ed91ecd1d0fa566,Snack,Oishi Snack Nhan Sua Dua Pillows 80G,oishi snack nhan sua dua pillows,oishi snack nhan sua dua pillows,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.989,0
Food,67679f561ed91ecd1d0fa566,Snack,Oishi Snack Phomat Mieng 34Gr,oishi snack phomat mieng 34gr,oishi snack phomat mieng 34gr,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.973,0
Food,673b01f4b93af06f0a0cf6c3,Snack,Oishi Snack Bi Do Bo Nuong 68G/1,oishi snack bi do bo nuong /1,oishi snack bi do bo nuong /1,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.993,0
Food,673acf7d0d11874dfa0bc090,Snack,Snack Swing Bit Te,snack swing bit te,snack swing bit te,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.996,0
Food,67a357724be384008e088ca1,Snack,Poca Snack Cua Vi Tao Bien 60G X Goi,poca snack cua vi tao bien x goi,poca snack cua vi tao bien x goi,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.99,0
Food,6735c5640107e319900d8144,Snack,Ostar Snack Vị Phô Mai Trứng Muối 56G,ostar snack vị phô mai trứng muối,ostar snack vị phô mai trứng muối,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.93,0
Food,67380c2bf3ccefe0d8060769,Snack,"Snack Bap Kara, Phomai Cay 30",snack bap kara phomai cay 30,snack bap kara phomai cay 30,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.972,0
Food,67374354b508e677120feef8,Snack,Snack Ktc Lay'S Vi B,snack ktc lay s vi b,snack ktc lay s vi b,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.997,0
Food,67375e42890a3109ae078f51,Snack,Pillows Snack Nhan Vi Cookie Va Kem Vani X Goi,pillows snack nhan vi cookie va kem vani x goi,pillows snack nhan vi cookie va kem vani x goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.992,0
Food,67375e42890a3109ae078f51,Snack,Orion Snack Corn Chip Vi Bap Ngot Va Cay 35G X Goi,orion snack corn chip vi bap ngot va cay x goi,orion snack corn chip vi bap ngot va cay x goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.968,0
Food,67375e42890a3109ae078f51,Snack,Toonies Snack Choco Vi Socola 32G X Goi,toonies snack choco vi socola x goi,toonies snack choco vi socola x goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.973,0
Food,67375e42890a3109ae078f51,Snack,Snack Bap Karamucho Phomai Cay 30G X Goi,snack bap karamucho phomai cay x goi,snack bap karamucho phomai cay x goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.968,0
Food,673bedd376502b93f00541ea,Snack,Snack Kt Lay'S Vi Than Bo Nuong 150G,snack kt lay s vi than bo nuong,snack kt lay s vi than bo nuong,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.988,0
Food,673bedd376502b93f00541ea,Snack,Snack Kt Lay'S Vi Tao Bien Nori 150G,snack kt lay s vi tao bien nori,snack kt lay s vi tao bien nori,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.989,0
Food,67363bf9c86108ae6b02aa43,Snack,T3. Oishi Snack Hanh 34G,t3 oishi snack hanh,t3 oishi snack hanh,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.999,0
Food,674eee86255fa874600bf436,Snack,Snack Oishi Bt Do Vi Bo Nuong 35G/32G,snack oishi bt do vi bo nuong /,snack oishi bt do vi bo nuong /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.994,0
Food,674eee86255fa874600bf436,Snack,D-Snack Oishi Tom Cay Dac Biet 35G/32G,d-snack oishi tom cay dac biet /,d-snack oishi tom cay dac biet /,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.94,0
Food,6736e63f52bb587a1b038bed,Snack,Oishi Snack Ca Ch,oishi snack ca ch,oishi snack ca ch,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.999,0
Food,6736e63f52bb587a1b038bed,Snack,Oishi Akiko Snack Qu,oishi akiko snack qu,oishi akiko snack qu,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.997,0
Food,6736fb1cbe2cbbd6ee05b9c7,Snack,Snack Chikki Hq Ga 28G,snack chikki hq ga,snack chikki hq ga,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.983,0
Food,6736fb1cbe2cbbd6ee05b9c7,Snack,Snack Oishi Cua Chua Ngot 68,snack oishi cua chua ngot 68,snack oishi cua chua ngot 68,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.983,0
Food,6736fb1cbe2cbbd6ee05b9c7,Snack,Snack Phomai Oishi Mieng 34G,snack phomai oishi mieng,snack phomai oishi mieng,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.986,0
Food,67aecc2bc26dc6d7e603b6a0,Snack,Snack Nhan Dau Phong 95G - (Goi),snack nhan dau phong - goi,snack nhan dau phong - goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.98,0
Food,673595b6b2b880a17705550b,Snack,Snack Bap Ngot 68G,snack bap ngot,snack bap ngot,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.997,0
Food,673b3256150299c802087bda,Snack,Snack Que Akiko Cf Moka 7G*20,snack que akiko cf moka 20,snack que akiko cf moka 20,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.948,0
Food,677f6f2e2a65f2b53f047c9c,Snack,Snack Ktc Lay'S Max,snack ktc lay s max,snack ktc lay s max,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.991,0
Food,6794f73dc2aef5adc2080e7e,Snack,Snack Khoai Tay Tao,snack khoai tay tao,snack khoai tay tao,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.991,0
Food,6794f73dc2aef5adc2080e7e,Snack,Article 8936036025293 Snack Khoai Tay Tao,article 8936036025293 snack khoai tay tao,article 8936036025293 snack khoai tay tao,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.877,0
Food,6736ab868cad0b2ffe072e94,Snack,Oishi Snack Hanh Scl Pillows 80G,oishi snack hanh scl pillows,oishi snack hanh scl pillows,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.991,0
Food,6736ab868cad0b2ffe072e94,Snack,Oishi Snack Hanh Sua Dau Pillows 80G,oishi snack hanh sua dau pillows,oishi snack hanh sua dau pillows,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.989,0
Food,673bedd376502b93f00541ea,Snack,Snack Nhan Socola 80G,snack nhan socola,snack nhan socola,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.997,0
Food,673bedd376502b93f00541ea,Snack,Snack Oishi Tom Cay,snack oishi tom cay,snack oishi tom cay,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.998,0
Food,67386092a3eadd59500ef34d,Snack,Snack Oishi Vị Tôm Cay Nồng Gói 70G,snack oishi vị tôm cay nồng gói,snack oishi vị tôm cay nồng gói,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.986,0
Food,67aecc2bc26dc6d7e603b6a0,Snack,Snack Đùi Gà Rong Biển Dorkbua Bbq Korean Thái Lan 115G,snack đùi gà rong biển dorkbua bbq korean thái lan,snack đùi gà rong biển dorkbua bbq korean thái lan,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.869,0
Food,67aecc2bc26dc6d7e603b6a0,Snack,Oishi_ Snack Khoai Tây Siêu Mỏng 75G,oishi_ snack khoai tây siêu mỏng,oishi_ snack khoai tây siêu mỏng,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,Snack - Bánh kẹo,0.986,0
Food,6735e0e893de6838750e9c9e,Snack,Snack Đỗ Xanh Phồng,snack đỗ xanh phồng,snack đỗ xanh phồng,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.965,0
Food,6735e0e893de6838750e9c9e,Snack,Snack Phồng Măn,snack phồng măn,snack phồng măn,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.977,0
Food,6735e0e893de6838750e9c9e,Snack,Snack Ót Giàu Cá La,snack ót giàu cá la,snack ót giàu cá la,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.941,0
Food,6739496c2c55c509fa002756,Snack,Snack Lay'S Max Bo Wagyu 75G,snack lay s max bo wagyu,snack lay s max bo wagyu,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.966,0
Food,6736a8c5544e6185b6013fe8,Snack,Snack Nhan Dau Phong 95G (20G/T),snack nhan dau phong /t,snack nhan dau phong /t,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.976,0
Food,6736a8c5544e6185b6013fe8,Snack,Snack Nhân Đậu Phộng 95G (20G/T),snack nhân đậu phộng /t,snack nhân đậu phộng /t,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,Snack - Bánh kẹo,0.968,0
Food,6736a8c5544e6185b6013fe8,Snack,Snack Nhân Đậu Phộng 95G (20G/T) Vị Nước Cốt Dừa,snack nhân đậu phộng /t vị nước cốt dừa,snack nhân đậu phộng /t vị nước cốt dừa,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,Snack - Bánh kẹo,0.893,0
Food,6736a8c5544e6185b6013fe8,Snack,8934803043730 - Snack Nhan Dau Phong 95G (20G/T) Vi Nuoc Cot Dua,8934803043730 - snack nhan dau phong /t vi nuoc cot dua,8934803043730 - snack nhan dau phong /t vi nuoc cot dua,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.83,0
Food,67af41bfda66540e840be544,Snack,Snack Poca Hinh Cua Vi Suon Nuong Bbq Goi 60G,snack poca hinh cua vi suon nuong bbq goi,snack poca hinh cua vi suon nuong bbq goi MEAT_V3,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,Snack - Bánh kẹo,0.909,1
Food,67385aace882bffa400cc799,Snack,Snack Super Ring Cheese Cracker 75G,snack super ring cheese cracker,snack super ring cheese cracker,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.96,0
Food,6739747573be84fa210d1570,Snack,Snack Marine Boy Kin,snack marine boy kin,snack marine boy kin,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,0.98,0
