category,user_id,product_group,item_name,clean,label_ground,rule_label,rule_conf,rule_match,ml_label,ml_conf,pred_label,pred_source,flag_review,flag_reason,noise_flag
Food,689089abbdd8621d5f08b58a,Bánh Quy,Bquyoreo S.Dunk/Oreo Red110,bquyoreo dunk/oreo red110,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.794,Snack - Bánh kẹo,ground-truth,0,,
Food,68d6a95c2f7243bd8e04e0e0,Bánh Quy,Banh Oreo Kem Marshmallow 110.4G,bánh oreo kem marshmallow,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.877,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6736d85fea24cc986d0c0cf4,Bánh Quy,Oreo Banh Quy Kem Vani Mini 58.4,oreo bánh quy kem vani mini 58 4,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.99,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,68d0b02df1a1685ae00ee19c,Bánh Quy,Oreo Banh Quy Kem So Co La 20.4G,oreo bánh quy kem so co la,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,68a0182c452e6c7a2109187b,Bánh Quy,Bánh Oreo Vị Kem Chocola 119.6G/119.6G/110.4G,bánh oreo vị kem chocola / /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.967,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,68e4f8f3a48ee0b704010230,Bánh Quy,Bánh Oreo Mini Vani 20.4G,bánh oreo mini vani,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.988,Snack - Bánh kẹo,ground-truth,0,,
Food,68e4f8f3a48ee0b704010230,Bánh Quy,Oreo Mini Vani 20.4G,oreo mini vani,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.905,Snack - Bánh kẹo,ground-truth,0,,
Food,68a6d7b5f4c16b87bf021027,Bánh Quy,Banh Oreo Mini Vani,bánh oreo mini vani,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.988,Snack - Bánh kẹo,ground-truth,0,,
Food,68a6d7b5f4c16b87bf021027,Bánh Quy,Oreo,oreo,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.993,Snack - Bánh kẹo,ground-truth,0,,
Food,67399cf8dd88c143010e544d,Bánh Quy,Oreo Banh Quy Kem Vani 110.4G/1,oreo bánh quy kem vani /1,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,67408735a9b2e83130072a3e,Bánh Quy,Soboro Oreo,soboro oreo,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.84,Snack - Bánh kẹo,ground-truth,0,,
Food,6852973096b085189706269b,Bánh Quy,Blizz Oreo - R,blizz oreo - r,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.823,Snack - Bánh kẹo,ground-truth,0,,
Food,684561ac8347c8ce9e02d2a9,Bánh Quy,Blizz Oreo - R,blizz oreo - r,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.823,Snack - Bánh kẹo,ground-truth,0,,
Food,684e75bfd928c9ce660f02ab,Bánh Quy,Oreo Da Xay,oreo da xay,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.933,Snack - Bánh kẹo,ground-truth,0,,
Food,67399cf8dd88c143010e544d,Bánh Quy,Oreo Banh Quy Kem Vani 110.4G/1 Goi,oreo bánh quy kem vani /1 goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,67399cf8dd88c143010e544d,Bánh Quy,Oreo Banh Quy Kem Vani 110.4G/1,oreo bánh quy kem vani /1,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,67374354b508e677120feef8,Bánh Quy,Banh Socola Pie Oreo,bánh socola pie oreo,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsocola\b,Snack - Bánh kẹo,0.971,Snack - Bánh kẹo,ground-truth,0,,
Food,6736d85fea24cc986d0c0cf4,Bánh Quy,Oreo Banh Que So Co La 54G/1 Hop,oreo bánh que so co la /1 hop,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.951,Snack - Bánh kẹo,ground-truth,0,,
Food,67639f2beaf718412a0ba331,Bánh Quy,B.Quy Oreo Mini Vi Vani Goi 61.3G,b quy oreo mini vi vani goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.988,Snack - Bánh kẹo,ground-truth,0,,
Food,66dfdbbc9a554ac2f10c4019,Bánh Quy,Bánh Que Oreo Chocolate 54G,bánh que oreo chocolate,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bchocolate\b,Snack - Bánh kẹo,0.971,Snack - Bánh kẹo,ground-truth,0,,
Food,66dfdbbc9a554ac2f10c4019,Bánh Quy,Bánh Que Oreo Vani 54G,bánh que oreo vani,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.992,Snack - Bánh kẹo,ground-truth,0,,
Food,6735e0e893de6838750e9c9e,Bánh Quy,Bánh Oreo Chocolate 64.4G,bánh oreo chocolate,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bchocolate\b,Snack - Bánh kẹo,0.977,Snack - Bánh kẹo,ground-truth,0,,
Food,673d8f3fd067fc64e80fb5ff,Bánh Quy,Oreo Socola,oreo socola,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsocola\b,Snack - Bánh kẹo,0.958,Snack - Bánh kẹo,ground-truth,0,,
Food,6735e6bc9291b2d4280a3e8d,Bánh Quy,Oreo Banh Quy Kem Lanh 118G/110G,oreo bánh quy kem lanh /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,67385aace882bffa400cc799,Bánh Quy,Oreo - Bánh Bberry Ice Cream 119.6G,oreo - bánh bberry ice cream,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.896,Snack - Bánh kẹo,ground-truth,0,,
Food,674801bb2e6252d98d0bb4fe,Bánh Quy,Banh Oreo Cay Cac Vi (119.6G),bánh oreo cay cac vi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.989,Snack - Bánh kẹo,ground-truth,0,,
Food,67380c2bf3ccefe0d8060769,Bánh Quy,Banh Oreo Wafer Ron Vi Socola,bánh oreo wafer ron vi socola,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bwafer\b,Snack - Bánh kẹo,0.966,Snack - Bánh kẹo,ground-truth,0,,
Food,67c3fba5f503e4f93f089a24,Bánh Quy,Matcha Oreo Mcflurry,matcha oreo mcflurry,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.736,Snack - Bánh kẹo,ground-truth,0,,
Food,673bedd376502b93f00541ea,Bánh Quy,Banh Quy Oreo Vani 248.4G,bánh quy oreo vani,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,1.0,Snack - Bánh kẹo,ground-truth,0,,
Food,6735e0a093de6838750e9c24,Bánh Quy,Banh Oreo Vani 119.6,bánh oreo vani 119 6,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.979,Snack - Bánh kẹo,ground-truth,0,,
Food,646b7058b7d6faddab0a5472,Bánh Quy,Banh Oreo Cay 64.4G,bánh oreo cay,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.997,Snack - Bánh kẹo,ground-truth,0,,
Food,646f04a3bed136fdd408f996,Bánh Quy,Oreo Kem Da Xay,oreo kem da xay,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.86,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6736ab868cad0b2ffe072e94,Bánh Quy,"Oreo Banh Quay Kem Socola 119,6G",oreo bánh quay kem socola,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsocola\b,Snack - Bánh kẹo,0.969,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6739496c2c55c509fa002756,Bánh Quy,Banh Quy Oreo Kem Vani 64.4G,bánh quy oreo kem vani,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.999,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6736dcb702d65257cd09cd8b,Bánh Quy,Oreo Banh Quy Kem Lanh 119.6G 762230042507,oreo bánh quy kem lanh 762230042507,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.949,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,651ccefea4d1db690006ba12,Bánh Quy,Bingsu Oreo (L),bingsu oreo,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.859,Snack - Bánh kẹo,ground-truth,0,,
Food,6736ea727f2f69d09b09cc29,Bánh Quy,Oreo Banh Quy Mini Chocolate 20X46G,oreo bánh quy mini chocolate 20x46g,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.981,Snack - Bánh kẹo,ground-truth,0,,
Food,673870f87163899417045618,Bánh Quy,Oreo Banh Quy Kem Dau 119.6G,oreo bánh quy kem dau,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.999,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,67963bcce25d3a40c501b460,Bánh Quy,Okinawa Oreo Cream Milk Tea (M),okinawa oreo cream milk tea,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.808,Snack - Bánh kẹo,ground-truth,0,,
Food,67382145fda351022f08f4bf,Bánh Quy,Banh Oreo 65G,bánh oreo,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,0,,
Food,675944c56ead225414029a61,Bánh Quy,Bánh Oreo Mini Vani 61.3/73G,bánh oreo mini vani 61 3/,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.984,Snack - Bánh kẹo,ground-truth,0,,
Food,67382b70a090aa71dc079638,Bánh Quy,Vi Soco Mini Oreo Vang Hgy204G,vi soco mini oreo vang hgy204g,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.829,Snack - Bánh kẹo,ground-truth,0,,
Food,6739747573be84fa210d1570,Bánh Quy,Banh Oreo Socola 119,bánh oreo socola 119,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsocola\b,Snack - Bánh kẹo,0.969,Snack - Bánh kẹo,ground-truth,0,,
Food,6737dd06f58f4544f60be123,Bánh Quy,Oreo Chocolate 64 4G,oreo chocolate 64,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bchocolate\b,Snack - Bánh kẹo,0.879,Snack - Bánh kẹo,ground-truth,0,,
Food,6735c6c9fe5498f3de028ebb,Bánh Quy,Oreo Banh Quy Kem Lanh 119.6G,oreo bánh quy kem lanh,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,673acf7d0d11874dfa0bc090,Bánh Quy,Banh Oreo Socola 6,bánh oreo socola 6,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsocola\b,Snack - Bánh kẹo,0.982,Snack - Bánh kẹo,ground-truth,0,,
Food,6738054e8738a4e77e0f05fb,Bánh Quy,Banh Oreo Vani 119.6,bánh oreo vani 119 6,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.979,Snack - Bánh kẹo,ground-truth,0,,
Food,6736ff090e9a84345c013e20,Bánh Quy,Oreo Ban Quy Kem Socola 96G,oreo ban quy kem socola,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsocola\b,Snack - Bánh kẹo,0.931,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6737fd0bfbb47083fc0028fc,Bánh Quy,Tra Sua Oreo Kem Com Hat De - Size L,tra sua oreo kem cơm hat de -,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.741,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6736d1dff07c3e8c610717f3,Bánh Quy,Than Tre Oreo,than tre oreo,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.852,Snack - Bánh kẹo,ground-truth,0,,
Food,673876e8ea88e3612b078260,Bánh Quy,Banh Oreo Quy Kem Vani 119.6G/138G,bánh oreo quy kem vani /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.999,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,673829923b54e1b91607eff3,Bánh Quy,Bánh Oreo Vani 119.6,bánh oreo vani 119 6,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.979,Snack - Bánh kẹo,ground-truth,0,,
Food,67378f4934bacc1cf403269e,Bánh Quy,Oreo To 24C/T 137Gr - Vani - (Cai),oreo to 24c/t 137gr - vani - cai,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.737,Snack - Bánh kẹo,ground-truth,0,,
Food,67679f561ed91ecd1d0fa566,Bánh Quy,Oreo Banh Que Vi Socola 54G,oreo bánh que vi socola,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsocola\b,Snack - Bánh kẹo,0.983,Snack - Bánh kẹo,ground-truth,0,,
Food,67407d696d57274f6d05c387,Bánh Quy,Vato8 Bánh Oreo Quy Kem Lạnh 119.6G,vato8 bánh oreo quy kem lạnh,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.995,Snack - Bánh kẹo,ground-truth,0,,
Food,673dc14c9a405f5e5d0e646f,Bánh Quy,Oreo Kem Lạnh Việt Quốc 119.6G,oreo kem lạnh việt quốc,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\boreo\b,Snack - Bánh kẹo,0.752,Snack - Bánh kẹo,ground-truth,0,,
Food,6776d8abd45d59509c00668f,Bánh Quy,Oreo Banh Quy Kem So Co La 119,oreo bánh quy kem so co la 119,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.994,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,673d8f3fd067fc64e80fb5ff,Bánh Quy,Oreo Banh Quy Kem Dau 119.6G/1 G,oreo bánh quy kem dau /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.999,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6735dfe29ed77ad97e09da1d,Bánh Quy,Banh Ong Pho Mai Roll'S-Nabati Cheese Cream Wafer Stick Hop 120G,bánh ong phở mai roll -nabati cheese cream wafer stick hop,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bwafer\b,Snack - Bánh kẹo,0.744,Snack - Bánh kẹo,ground-truth,1,Phô mai: ăn hay nguyên liệu?,
Food,6736d85fea24cc986d0c0cf4,Bánh Quy,Bánh Xốp Nabati Socola 58G/52G/50G,bánh xốp nabati socola / /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsocola\b,Snack - Bánh kẹo,0.799,Snack - Bánh kẹo,ground-truth,0,,
Food,6738d489628ab66d960f3966,Bánh Quy,Bánh Kem Xốp Phomai Richesee Nabati 50G,bánh kem xốp phomai richesee nabati,Snack - Bánh kẹo,Khác,0.0,,Snack - Bánh kẹo,0.76,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6745ea4f7e9d0be9320e9d0f,Bánh Quy,Richese - Bánh Kem Xốp Phô Mai Nabati 15Gx20,richese - bánh kem xốp phô mai nabati 15gx20,Snack - Bánh kẹo,Dairy - Kem - Phô mai,0.7,\bphô\s*mai\b,Snack - Bánh kẹo,0.71,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,68d6a95c2f7243bd8e04e0e0,Bánh Quy,Bánh Cookie Vanilla,bánh cookie vanilla,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.967,Snack - Bánh kẹo,ground-truth,0,,
Food,68a1a305db1cbf6dad0dbf4a,Bánh Quy,Original Premium Cookie Vanilla,original premium cookie vanilla,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.798,Snack - Bánh kẹo,ground-truth,0,,
Food,68d6a95c2f7243bd8e04e0e0,Bánh Quy,Savouré - Bánh Su Socola Cookie 104G,savouré - bánh su socola cookie,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.842,Snack - Bánh kẹo,ground-truth,0,,
Food,689eb5bb08d8148e4a0384b4,Bánh Quy,Bánh Quy Vị Hành Lá Crzay Cookie,bánh quy vị hành lá crzay cookie,Snack - Bánh kẹo,Rau - Củ - Quả,1.0,\bhành\s*(tây|lá|tím)\b,Snack - Bánh kẹo,0.981,Snack - Bánh kẹo,ground-truth,0,,
Food,6749c249d198db27b005179f,Bánh Quy,Cookie Vani 200G,cookie vani,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.887,Snack - Bánh kẹo,ground-truth,0,,
Food,646f04a3bed136fdd408f996,Bánh Quy,Fortune Cookie,fortune cookie,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.746,Snack - Bánh kẹo,ground-truth,0,,
Food,6736a9eab8a59bd9cb0070fc,Bánh Quy,Banh Quy Nhat Bourbon Butter Cookies Hop Thiec - 310G,bánh quy nhat bourbon butter cookies hop thiec -,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.871,Snack - Bánh kẹo,ground-truth,0,,
Food,67451995d056e4d6e2026bd7,Bánh Quy,Chocolate Cookie Cream,chocolate cookie cream,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.755,Snack - Bánh kẹo,ground-truth,0,,
Food,6736aa0be34b4d57540b586c,Bánh Quy,Banh Danisa Butter Cookie 908Gr,bánh danisa butter cookie 908gr,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.865,Snack - Bánh kẹo,ground-truth,0,,
Food,67652a0885eb75b14706bc71,Bánh Quy,Mocha Cookie,mocha cookie,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.744,Snack - Bánh kẹo,ground-truth,0,,
Food,673816d7361c562c820d61d2,Bánh Quy,Tipo Bánh Cookies Matcha 75G,tipo bánh cookies matcha,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.837,Snack - Bánh kẹo,ground-truth,0,,
Food,673c55f6f72d41d9e40d9a66,Bánh Quy,Cookie Frappu (Ca Phe Banh Xay),cookie frappu cá phe bánh xay,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bcookies?\b,Snack - Bánh kẹo,0.801,Snack - Bánh kẹo,ground-truth,0,,
Food,6735ff007bf8a388030c762a,Bánh Quy,Banh Quy Kep Kem Pho Mai,bánh quy kep kem phở mai,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.812,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,673876e8ea88e3612b078260,Bánh Quy,Banh Quy Ritz Kep Kem Pho Mai 106G,bánh quy ritz kep kem phở mai,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.875,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,67363dc0d0940e8c7709179c,Bánh Quy,Banh Quy Nabati Nhan Pho Mai 112G X Goi,bánh quy nabati nhan phở mai goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.935,Snack - Bánh kẹo,ground-truth,0,,
Food,67399cf8dd88c143010e544d,Bánh Quy,Oreo Bánh Quy Kem Vani 119.6G/11C|G,oreo bánh quy kem vani /11c g,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.992,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6736d85fea24cc986d0c0cf4,Bánh Quy,Oreo Banh Quy Kem Vani Mini 58.4,oreo bánh quy kem vani mini 58 4,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.99,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6736d85fea24cc986d0c0cf4,Bánh Quy,Bánh Quy Kem Socola Oreo Mini Gói 20.4G,bánh quy kem socola oreo mini gói,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.994,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,67399cf8dd88c143010e544d,Bánh Quy,Oreo Banh Quy Kem Vani 110.4G/1,oreo bánh quy kem vani /1,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,67399cf8dd88c143010e544d,Bánh Quy,Oreo Banh Quy Kem Vani 110.4G/1 Goi,oreo bánh quy kem vani /1 goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6735e6bc9291b2d4280a3e8d,Bánh Quy,Oreo Banh Quy Kem Lanh 118G/110G,oreo bánh quy kem lanh /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6736ab868cad0b2ffe072e94,Bánh Quy,"Oreo Banh Quay Kem Socola 119,6G",oreo bánh quay kem socola,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsocola\b,Snack - Bánh kẹo,0.969,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6739496c2c55c509fa002756,Bánh Quy,Banh Quy Oreo Kem Vani 64.4G,bánh quy oreo kem vani,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.999,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6736dcb702d65257cd09cd8b,Bánh Quy,Oreo Banh Quy Kem Lanh 119.6G 762230042507,oreo bánh quy kem lanh 762230042507,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.949,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6735c6c9fe5498f3de028ebb,Bánh Quy,Oreo Banh Quy Kem Lanh 119.6G,oreo bánh quy kem lanh,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.998,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,6738266569ecf860f1070737,Bánh Quy,Banh Quy Cream-O Kem Vanill 93G/85G,bánh quy cream-o kem vanill /,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bbánh\s*quy\b,Snack - Bánh kẹo,0.85,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,674023ad69633f84030a1c07,Snack,"Snack Heo Crt, O'Star K.Heo Cay 50G",snack heo crt o star k heo cay,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsnack\b,Snack - Bánh kẹo,0.957,Snack - Bánh kẹo,ground-truth,0,,
Food,674c06925ff7a100bd031f8b,Snack,Snack Tai Heo Hai Ut,snack tai heo hai ut,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsnack\b,Snack - Bánh kẹo,0.973,Snack - Bánh kẹo,ground-truth,0,,
Food,6738054e8738a4e77e0f05fb,Snack,Snack Muc Hai San Vi,snack mực hai san vi,Snack - Bánh kẹo,Thịt - Hải sản - Trứng,1.0,\bmực\b,Snack - Bánh kẹo,0.949,Snack - Bánh kẹo,ground-truth,0,,
Food,673fcbe9532ec561cd03803f,Snack,"Snack Hai San Tako Vi Cay Hon Hop Goi 6,5G Phuong",snack hai san tako vi cay hon hop goi phuong,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsnack\b,Snack - Bánh kẹo,0.913,Snack - Bánh kẹo,ground-truth,0,,
Food,6736d85fea24cc986d0c0cf4,Snack,Snack Nhan Cookie&Kemvani80G,snack nhan cookie&kemvani80g,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsnack\b,Snack - Bánh kẹo,0.999,Snack - Bánh kẹo,ground-truth,0,,
Food,68d6a95c2f7243bd8e04e0e0,Snack,Pillows Snack Nhân Vị Cookie Và Kem Vani X Goi,pillows snack nhân vị cookie và kem vani goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsnack\b,Snack - Bánh kẹo,0.992,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
Food,67375e42890a3109ae078f51,Snack,Pillows Snack Nhan Vi Cookie Va Kem Vani X Goi,pillows snack nhan vi cookie va kem vani goi,Snack - Bánh kẹo,Snack - Bánh kẹo,0.85,\bsnack\b,Snack - Bánh kẹo,0.992,Snack - Bánh kẹo,ground-truth,1,Kem: ice cream hay topping?,
