item_name,clean,pred_label
Banh Mi C'Est Bon Baguette Vi Bo Toi 180,bánh mì c est bon baguette vi bò toi 180,Đồ ăn chế biến sẵn
Banh Mi Y Foccacia 190G,bánh mì y foccacia,Đồ ăn chế biến sẵn
B Banh Mi 400G,b bánh mì,Đồ ăn chế biến sẵn
Banh Mi Cha Bong Trung Muoi,bánh mì cha bong trứng muoi,Đồ ăn chế biến sẵn
Wm_Banh Mi Cona 40G 1102594000011,wm_banh mì cona 1102594000011,Đồ ăn chế biến sẵn
Wmc-Banh Mi Cha Bong Cay 70G Bts 13740,wmc-bánh mì cha bong cay bts 13740,Đồ ăn chế biến sẵn
Banh Mi Dtt0 Kem Socola 90G,bánh mì dtt0 kem socola,Đồ ăn chế biến sẵn
Banh Mi Que Cha Bong Pho Mai Bo Cay,bánh mì que cha bong phở mai bò cay,Đồ ăn chế biến sẵn
Ck Banh Mi Pate Trung,ck bánh mì pate trứng,Đồ ăn chế biến sẵn
Banh Mi Baguette 180G*2,bánh mì baguette 2,Đồ ăn chế biến sẵn
Vmc-Banh Mi Cha Bong-Cay 70G Bts,vmc-bánh mì cha bong-cay bts,Đồ ăn chế biến sẵn
Banh Mi Hoa Cuc Fe Sta 120G,bánh mì hoa cuc fe sta,Đồ ăn chế biến sẵn
Banh Mi Khong,bánh mì khong,Đồ ăn chế biến sẵn
Banh Mi Kem Lanh Tra Xanh,bánh mì kem lanh tra xanh,Đồ ăn chế biến sẵn
Banh Mi Bit Tra Xanh 150G,bánh mì bit tra xanh,Đồ ăn chế biến sẵn
Banh Mi Pho Mai Bo Toi,bánh mì phở mai bò toi,Đồ ăn chế biến sẵn
Banh Mi Pha Mai Bo Toi,bánh mì pha mai bò toi,Đồ ăn chế biến sẵn
Banh Mi 400G,bánh mì,Đồ ăn chế biến sẵn
Sb-Banh Mi Mut Xoai 130G,sb-bánh mì mut xoai,Đồ ăn chế biến sẵn
Sb-Banh Mi Kem Choco,sb-bánh mì kem choco,Đồ ăn chế biến sẵn
Banh Mi - Italian Baguette,bánh mì - italian baguette,Đồ ăn chế biến sẵn
Banh Mi Cha Bong Dai,bánh mì cha bong dai,Đồ ăn chế biến sẵn
Banh Mi Pho Mai Tan Chay,bánh mì phở mai tan chay,Đồ ăn chế biến sẵn
Banh Mi Kem Lanh Socola,bánh mì kem lanh socola,Đồ ăn chế biến sẵn
코코빙 망고소다크림빵(F) Banh Mi Kem Vi Xoa,코코빙 망고소다크림빵 f bánh mì kem vi xoa,Đồ ăn chế biến sẵn
Banh Mi - To Lon,bánh mì - to lon,Đồ ăn chế biến sẵn
Otto Banh Mi Hoa Cuc 80G,otto bánh mì hoa cuc,Đồ ăn chế biến sẵn
Fe'Ste Banh Mi Hoa Cuoc Ngan Lon 120G,fe ste bánh mì hoa cuoc ngan lon,Đồ ăn chế biến sẵn
B Banh Mi 400G,b bánh mì,Đồ ăn chế biến sẵn
B Banh Mi 800G,b bánh mì,Đồ ăn chế biến sẵn
O'Smiles - Banh Mi Tuoi Dl 350G (5X70G),o smiles - bánh mì tuoi dl 5x70g,Đồ ăn chế biến sẵn
Otto Banh Mi Hoa Cuc 80G,otto bánh mì hoa cuc,Đồ ăn chế biến sẵn
Banh Mi Dau Phong Vi Socola,bánh mì dau phong vi socola,Đồ ăn chế biến sẵn
Banh Mi Bi 200G-Bm990,bánh mì bi -bm990,Đồ ăn chế biến sẵn
Shika_Banh Mi Tuoi Kem Do Chuoi 65G 8938524040230,shika_banh mì tuoi kem do chuoi 8938524040230,Đồ ăn chế biến sẵn
Banh Mi Xuc Xich,bánh mì xúc xích,Đồ ăn chế biến sẵn
Banh Mi (O),bánh mì o,Đồ ăn chế biến sẵn
Banh Milk Flavored Biscuits 175G,bánh milk flavored biscuits,Đồ ăn chế biến sẵn
Banh Mi Kem Lanh Tra Xanh,bánh mì kem lanh tra xanh,Đồ ăn chế biến sẵn
Banh Mi Que Pate & Chia Bong,bánh mì que pate & chia bong,Đồ ăn chế biến sẵn
Banh Mix,bánh mix,Đồ ăn chế biến sẵn
Banh Mi Me Han Quoc,bánh mì me han quoc,Đồ ăn chế biến sẵn
Banh Mi Me Vi Choco,bánh mì me vi choco,Đồ ăn chế biến sẵn
B Banh Mi 400G,b bánh mì,Đồ ăn chế biến sẵn
Banh Mi,bánh mì,Đồ ăn chế biến sẵn
Banh Mi Kem Sua Tuoi,bánh mì kem sua tuoi,Đồ ăn chế biến sẵn
Banh Mi Que Pate,bánh mì que pate,Đồ ăn chế biến sẵn
Banh Mi Cha Bong Huu Nghi - (Cai),bánh mì cha bong huu nghi - cai,Đồ ăn chế biến sẵn
B Banh Mi 400G,b bánh mì,Đồ ăn chế biến sẵn
Banh Mi 400G,bánh mì,Đồ ăn chế biến sẵn
Momiji Banh Mi Mem Pho Mai Sua 6,momiji bánh mì mem phở mai sua 6,Đồ ăn chế biến sẵn
Banh Mi,bánh mì,Đồ ăn chế biến sẵn
Banh Mi Hoa Cuc,bánh mì hoa cuc,Đồ ăn chế biến sẵn
Banh Mi Dac Biet Huynh Hoa,bánh mì dac biet huynh hoa,Đồ ăn chế biến sẵn
Banh Mi Que Vi Ga Sot Teriyaki,bánh mì que vi gà sot teriyaki,Đồ ăn chế biến sẵn
Banh Mi Que,bánh mì que,Đồ ăn chế biến sẵn
Yamazaki - Banh Mi Trang 5 Lat 219G ( Goi ),yamazaki - bánh mì trang 5 lat goi,Đồ ăn chế biến sẵn
Banh Mi Kem Lanh Socola,bánh mì kem lanh socola,Đồ ăn chế biến sẵn
Banh Mi Hoa Cuc Harrys Mini 210G (6*35G),bánh mì hoa cuc harrys mini 6,Đồ ăn chế biến sẵn
Hsv Banh Mi Que Bo Bulgogi Pho M,hsv bánh mì que bò bulgogi phở,Đồ ăn chế biến sẵn
Banh Mi Sandwich 500G,bánh mì sandwich,Đồ ăn chế biến sẵn
Banh Mi,bánh mì,Đồ ăn chế biến sẵn
Banh Mi Sandwich 500G,bánh mì sandwich,Đồ ăn chế biến sẵn
Festa Banh Mi Hoa Cuc Ngan Lop 120G,festa bánh mì hoa cuc ngan lop,Đồ ăn chế biến sẵn
Banh Mi 400G,bánh mì,Đồ ăn chế biến sẵn
Banh Mi Tuoi Kinh Do Khan Socola 41 Gr/90,bánh mì tuoi kinh do khan socola 41 gr/90,Đồ ăn chế biến sẵn
Banh Mi Tuoi Kinh Do Khan La Dua 40Gr/90,bánh mì tuoi kinh do khan la dua 40gr/90,Đồ ăn chế biến sẵn
Staff Banh Mi Sandwich 275G/1G,staff bánh mì sandwich /,Đồ ăn chế biến sẵn
Banh Mi Cha Bong Heo Xong Khoi,bánh mì cha bong heo xong khoi,Đồ ăn chế biến sẵn
B Banh Mi 400G,b bánh mì,Đồ ăn chế biến sẵn
Banh Mi 400G,bánh mì,Đồ ăn chế biến sẵn
Banh Mi Otto Kem Socola 90G (Al),bánh mì otto kem socola al,Đồ ăn chế biến sẵn
B Banh Mi 400G,b bánh mì,Đồ ăn chế biến sẵn
Banh Mi Phuc Long 170G,bánh mì phuc long,Đồ ăn chế biến sẵn
Banh Mi,bánh mì,Đồ ăn chế biến sẵn
Banh Mi Mem Com Dua,bánh mì mem cơm dua,Đồ ăn chế biến sẵn
Banh Mi Dau Hu (Sandwich With Smoked Tofu And Caramelized Onion),bánh mì dau hu sandwich with smoked tofu and caramelized onion,Đồ ăn chế biến sẵn
Banh Mi Italian Baguette,bánh mì italian baguette,Đồ ăn chế biến sẵn
Staff_Banh Mi Cha Bong 30G,staff_banh mì cha bong,Đồ ăn chế biến sẵn
Banh Mi,bánh mì,Đồ ăn chế biến sẵn
Banh Mi Pho Mai Bo Toi,bánh mì phở mai bò toi,Đồ ăn chế biến sẵn
Otto_Banh Mi Sandwich Tuoi Lat 245G,otto_banh mì sandwich tuoi lat,Đồ ăn chế biến sẵn
Staff_Banh Mi Cha Bong 60G 8934760212088,staff_banh mì cha bong 8934760212088,Đồ ăn chế biến sẵn
Fuxiangjia Banh Mi Dia Nhac (93G),fuxiangjia bánh mì dia nhac,Đồ ăn chế biến sẵn
Banh Mi Nuong Mat Ong,bánh mì nuong mat ong,Đồ ăn chế biến sẵn
B Banh Mi 400G,b bánh mì,Đồ ăn chế biến sẵn
Banh Mi Pho Mai Tan Chay (To),bánh mì phở mai tan chay to,Đồ ăn chế biến sẵn
Staff_Banh Mi Tuoi Cha Bong Pho Mai 60G,staff_banh mì tuoi cha bong phở mai,Đồ ăn chế biến sẵn
Staff_Banh Mi Cha Bong 60G,staff_banh mì cha bong,Đồ ăn chế biến sẵn
Staff_Banh Mi Luoi Cha Bong Pho Mai 60G,staff_banh mì luoi cha bong phở mai,Đồ ăn chế biến sẵn
Banh Mi Me 160G-Lovebread990,bánh mì me -lovebread990,Đồ ăn chế biến sẵn
Striff Banh Mi Cha Bong 55Gr,striff bánh mì cha bong 55gr,Đồ ăn chế biến sẵn
Banh Mi Den Mix Hat - (Tui 10 Lat),bánh mì den mix hat - tui 10 lat,Đồ ăn chế biến sẵn
Banh Mi Sandwich Staff 110G,bánh mì sandwich staff,Đồ ăn chế biến sẵn
Banh Mi Kido Vi Socola,bánh mì kido vi socola,Đồ ăn chế biến sẵn
Banh Mi Pho Mai Hoang Kim-Grab,bánh mì phở mai hoang kim-grab,Đồ ăn chế biến sẵn
Banh Mi Xuc Xich Pho Mai Vien,bánh mì xúc xích phở mai vien,Đồ ăn chế biến sẵn
Banh Mi Otto Kem Socola 90G (Al),bánh mì otto kem socola al,Đồ ăn chế biến sẵn
B Banh Mi 400G,b bánh mì,Đồ ăn chế biến sẵn
Banh Mi Nhan Xuc Xich 806G*2,bánh mì nhan xúc xích 2,Đồ ăn chế biến sẵn
Extreme After You Kem Vani Banh Mi Mat O,extreme after you kem vani bánh mì mat o,Đồ ăn chế biến sẵn
Banh Mi Dtt0 Kem Socola 90G,bánh mì dtt0 kem socola,Đồ ăn chế biến sẵn
Banh Mi Kem Lanh Tra Xanh,bánh mì kem lanh tra xanh,Đồ ăn chế biến sẵn
Banh Mi Kem Lanh Socola,bánh mì kem lanh socola,Đồ ăn chế biến sẵn
Banh Mi Otto Kem Socola 90G (Al),bánh mì otto kem socola al,Đồ ăn chế biến sẵn
Banh Mi Otto Kem Socola 90G (Al),bánh mì otto kem socola al,Đồ ăn chế biến sẵn
Banh Mi Nuong Mat Ong,bánh mì nuong mat ong,Đồ ăn chế biến sẵn
Bánh Mì Pho Mai Hoàng Kim,bánh mì phở mai hoàng kim,Đồ ăn chế biến sẵn
Banh Mi Dtt0 Kem Socola 90G,bánh mì dtt0 kem socola,Đồ ăn chế biến sẵn
Banh Mi Kem Lanh Tra Xanh,bánh mì kem lanh tra xanh,Đồ ăn chế biến sẵn
Banh Mi Kem Lanh Socola,bánh mì kem lanh socola,Đồ ăn chế biến sẵn
Banh Mi Otto Kem Socola 90G (Al),bánh mì otto kem socola al,Đồ ăn chế biến sẵn
Banh Mi Otto Kem Socola 90G (Al),bánh mì otto kem socola al,Đồ ăn chế biến sẵn
Bánh Mì Nướng Bơ Mật Ong,bánh mì nướng bơ mật ong,Đồ ăn chế biến sẵn
Banh Mi Nuong Mat Ong,bánh mì nuong mat ong,Đồ ăn chế biến sẵn
Bánh Quy Atela Bắp Giòn Nhân Nhỏ (Hàng Xá),bánh quy atela bắp giòn nhân nhỏ hàng xá,Snack - Bánh kẹo
Cream-O Bánh Quy Vanila 125G X 24,cream-o bánh quy vanila 24,Snack - Bánh kẹo
Danisa Bánh Quy Abbracci 168G,danisa bánh quy abbracci,Snack - Bánh kẹo
Bánh Quy Socola Chip Nhân Socola Parle Platina Hide & Seek Gói 112.5G,bánh quy socola chip nhân socola parle platina hide & seek gói,Snack - Bánh kẹo
Bánh Quy Sô Cô La Imperial Kem Hương Dâu Gói 100G,bánh quy sô cô la imperial kem hương dâu gói,Snack - Bánh kẹo
Goody Chip Bánh Quy Hạt Điều 80G,goody chip bánh quy hạt điều,Snack - Bánh kẹo
Nabati Bánh Quy Phô Mai 112G,nabati bánh quy phô mai,Snack - Bánh kẹo
Oreo_Bánh Quy Nhân Socola 110.4G T24,oreo_bánh quy nhân socola t24,Snack - Bánh kẹo
Oreo Babymonster Bánh Quy Đỏ 110.4G,oreo babymonster bánh quy đỏ,Snack - Bánh kẹo
Ritz Bánh Quy Kem Phô Mai 1 18G X Gói,ritz bánh quy kem phô mai 1 gói,Snack - Bánh kẹo
Bánh Quy Vị Hành Lá Crzay Cookie,bánh quy vị hành lá crzay cookie,Snack - Bánh kẹo
Libra Bánh Quy Sữa Pingo 186G,libra bánh quy sữa pingo,Snack - Bánh kẹo
Oreo Bánh Quy Kem Vani 119.6G/11C|G,oreo bánh quy kem vani /11c g,Snack - Bánh kẹo
Bánh Quy Cream-O Socola Đào Vảy 85G,bánh quy cream-o socola đào vảy,Snack - Bánh kẹo
Bánh Quy Lexus Pho M,bánh quy lexus phở,Snack - Bánh kẹo
Bánh Quy Nhân Mứt Dâu O&T 120G,bánh quy nhân mứt dâu o&t,Snack - Bánh kẹo
Ritz Bánh Quy Kem Phô Mai 118G X Gói,ritz bánh quy kem phô mai gói,Snack - Bánh kẹo
Ritz Bánh Quy Kem Phô Mai 1 18G X Gói,ritz bánh quy kem phô mai 1 gói,Snack - Bánh kẹo
Bánh Quy Giòn Socola Trắng Nestle,bánh quy giòn socola trắng nestle,Snack - Bánh kẹo
Bánh Quy Hương Việt Quất,bánh quy hương việt quất,Snack - Bánh kẹo
Bánh Quy Dừa Vuông Libra Gói 180G,bánh quy dừa vuông libra gói,Snack - Bánh kẹo
Libra Bánh Quy Sữa Pingo 186G,libra bánh quy sữa pingo,Snack - Bánh kẹo
Bánh Quy Giòn Vị Hẹ,bánh quy giòn vị hẹ,Snack - Bánh kẹo
Bánh Quy Giòn Vị Hề,bánh quy giòn vị hề,Snack - Bánh kẹo
Bánh Quy Giòn Vị Hè,bánh quy giòn vị hè,Snack - Bánh kẹo
Oreo Bánh Quy Hương Vani 64.4G,oreo bánh quy hương vani,Snack - Bánh kẹo
Bánh Quy Dừa Coconut - Vuông 180G,bánh quy dừa coconut - vuông,Snack - Bánh kẹo
Oreo - Bánh Quy Kem Vani 11G.4G,oreo - bánh quy kem vani,Snack - Bánh kẹo
Bánh Quy White Castle Vị Bơ,bánh quy white castle vị bơ,Snack - Bánh kẹo
Bánh Quy Bơ Tc Sôcôla 546G - (Hộp Thiếc),bánh quy bơ tc sôcôla - hộp thiếc,Snack - Bánh kẹo
Vat08 Bánh Quy Cosy T.Cam Bơ Sữa Ht 378G,vat08 bánh quy cosy t cam bơ sữa ht,Snack - Bánh kẹo
Vat08 Bánh Quy Ym Oat Krunch Socola,vat08 bánh quy ym oat krunch socola,Snack - Bánh kẹo
Vat08 Bánh Quy Cosy T.Cam Bơ Sữa Bạch Thủy,vat08 bánh quy cosy t cam bơ sữa bạch thủy,Snack - Bánh kẹo
Bánh Quy Cream O 85G Vị Vani,bánh quy cream o vị vani,Snack - Bánh kẹo
T3.Bánh Quy Kẹp Kem Phô,t3 bánh quy kẹp kem phô,Snack - Bánh kẹo
Bánh Quy Ritz Nhân Phô Mai 118G,bánh quy ritz nhân phô mai,Snack - Bánh kẹo
Bánh Quy Đặc Sản Nhật Bản Meringue,bánh quy đặc sản nhật bản meringue,Snack - Bánh kẹo
Bánh Quy Oat Krunch Strawberry & Blackcurrant Hộp 156G,bánh quy oat krunch strawberry & blackcurrant hộp,Snack - Bánh kẹo
Bánh Quy Nhân Việt Quất O&T 120G,bánh quy nhân việt quất o&t,Snack - Bánh kẹo
Oreo Bánh Quy Kem Vị Vani 119.6G,oreo bánh quy kem vị vani,Snack - Bánh kẹo
Bánh Quy Atela Bắp Giòn Nhân Nhỏ (Hàng Xá),bánh quy atela bắp giòn nhân nhỏ hàng xá,Snack - Bánh kẹo
Bánh Quy Kẹp Phô Mai Pamiriter 218G - Vàng (Bịch),bánh quy kẹp phô mai pamiriter - vàng bịch,Snack - Bánh kẹo
Bánh Quy Kẹp Phô Mai Pamiriter 218G - Xanh (Bịch),bánh quy kẹp phô mai pamiriter - xanh bịch,Snack - Bánh kẹo
Bánh Quy Butter Sand 60G (Bịch),bánh quy butter sand bịch,Snack - Bánh kẹo
Bánh Quy Danisa Melomel,bánh quy danisa melomel,Snack - Bánh kẹo
Bánh Quy Mềm Country Ma Am Socola 138G,bánh quy mềm country ma am socola,Snack - Bánh kẹo
B.Quy Oreo Kem Dau Goi110.4G,b quy oreo kem dau goi110,Snack - Bánh kẹo
B.Quy Oreo Kem Soco Goi110.4G,b quy oreo kem soco goi110,Snack - Bánh kẹo
Bquyoreo S.Dunk/Oreo Red110,bquyoreo dunk/oreo red110,Snack - Bánh kẹo
Banh Oreo Kem Marshmallow 110.4G,bánh oreo kem marshmallow,Snack - Bánh kẹo
Oreo Banh Quy Kem Vani Mini 58.4,oreo bánh quy kem vani mini 58 4,Snack - Bánh kẹo
Oreo Banh Quy Kem So Co La 20.4G,oreo bánh quy kem so co la,Snack - Bánh kẹo
Bánh Oreo Vị Kem Chocola 119.6G/119.6G/110.4G,bánh oreo vị kem chocola / /,Snack - Bánh kẹo
Bánh Oreo Mini Vani 20.4G,bánh oreo mini vani,Snack - Bánh kẹo
Oreo Mini Vani 20.4G,oreo mini vani,Snack - Bánh kẹo
Banh Oreo Mini Vani,bánh oreo mini vani,Snack - Bánh kẹo
Oreo,oreo,Snack - Bánh kẹo
Oreo Banh Quy Kem Vani 110.4G/1,oreo bánh quy kem vani /1,Snack - Bánh kẹo
Soboro Oreo,soboro oreo,Snack - Bánh kẹo
Blizz Oreo - R,blizz oreo - r,Snack - Bánh kẹo
Blizz Oreo - R,blizz oreo - r,Snack - Bánh kẹo
Oreo Da Xay,oreo da xay,Snack - Bánh kẹo
Oreo Banh Quy Kem Vani 110.4G/1 Goi,oreo bánh quy kem vani /1 goi,Snack - Bánh kẹo
Oreo Banh Quy Kem Vani 110.4G/1,oreo bánh quy kem vani /1,Snack - Bánh kẹo
Banh Socola Pie Oreo,bánh socola pie oreo,Snack - Bánh kẹo
Oreo Banh Que So Co La 54G/1 Hop,oreo bánh que so co la /1 hop,Snack - Bánh kẹo
B.Quy Oreo Mini Vi Vani Goi 61.3G,b quy oreo mini vi vani goi,Snack - Bánh kẹo
Bánh Que Oreo Chocolate 54G,bánh que oreo chocolate,Snack - Bánh kẹo
Bánh Que Oreo Vani 54G,bánh que oreo vani,Snack - Bánh kẹo
Bánh Oreo Chocolate 64.4G,bánh oreo chocolate,Snack - Bánh kẹo
Oreo Socola,oreo socola,Snack - Bánh kẹo
Oreo Banh Quy Kem Lanh 118G/110G,oreo bánh quy kem lanh /,Snack - Bánh kẹo
Oreo - Bánh Bberry Ice Cream 119.6G,oreo - bánh bberry ice cream,Snack - Bánh kẹo
Banh Oreo Cay Cac Vi (119.6G),bánh oreo cay cac vi,Snack - Bánh kẹo
Banh Oreo Wafer Ron Vi Socola,bánh oreo wafer ron vi socola,Snack - Bánh kẹo
Matcha Oreo Mcflurry,matcha oreo mcflurry,Snack - Bánh kẹo
Banh Quy Oreo Vani 248.4G,bánh quy oreo vani,Snack - Bánh kẹo
Banh Oreo Vani 119.6,bánh oreo vani 119 6,Snack - Bánh kẹo
Banh Oreo Cay 64.4G,bánh oreo cay,Snack - Bánh kẹo
Oreo Kem Da Xay,oreo kem da xay,Snack - Bánh kẹo
"Oreo Banh Quay Kem Socola 119,6G",oreo bánh quay kem socola,Snack - Bánh kẹo
Banh Quy Oreo Kem Vani 64.4G,bánh quy oreo kem vani,Snack - Bánh kẹo
Oreo Banh Quy Kem Lanh 119.6G 762230042507,oreo bánh quy kem lanh 762230042507,Snack - Bánh kẹo
Bingsu Oreo (L),bingsu oreo,Snack - Bánh kẹo
Oreo Banh Quy Mini Chocolate 20X46G,oreo bánh quy mini chocolate 20x46g,Snack - Bánh kẹo
Oreo Banh Quy Kem Dau 119.6G,oreo bánh quy kem dau,Snack - Bánh kẹo
Okinawa Oreo Cream Milk Tea (M),okinawa oreo cream milk tea,Snack - Bánh kẹo
Banh Oreo 65G,bánh oreo,Snack - Bánh kẹo
Bánh Oreo Mini Vani 61.3/73G,bánh oreo mini vani 61 3/,Snack - Bánh kẹo
Vi Soco Mini Oreo Vang Hgy204G,vi soco mini oreo vang hgy204g,Snack - Bánh kẹo
Banh Oreo Socola 119,bánh oreo socola 119,Snack - Bánh kẹo
Oreo Chocolate 64 4G,oreo chocolate 64,Snack - Bánh kẹo
Oreo Banh Quy Kem Lanh 119.6G,oreo bánh quy kem lanh,Snack - Bánh kẹo
Banh Oreo Socola 6,bánh oreo socola 6,Snack - Bánh kẹo
Banh Oreo Vani 119.6,bánh oreo vani 119 6,Snack - Bánh kẹo
Oreo Ban Quy Kem Socola 96G,oreo ban quy kem socola,Snack - Bánh kẹo
Tra Sua Oreo Kem Com Hat De - Size L,tra sua oreo kem cơm hat de -,Snack - Bánh kẹo
Than Tre Oreo,than tre oreo,Snack - Bánh kẹo
Banh Oreo Quy Kem Vani 119.6G/138G,bánh oreo quy kem vani /,Snack - Bánh kẹo
Bánh Oreo Vani 119.6,bánh oreo vani 119 6,Snack - Bánh kẹo
Oreo To 24C/T 137Gr - Vani - (Cai),oreo to 24c/t 137gr - vani - cai,Snack - Bánh kẹo
Oreo Banh Que Vi Socola 54G,oreo bánh que vi socola,Snack - Bánh kẹo
Vato8 Bánh Oreo Quy Kem Lạnh 119.6G,vato8 bánh oreo quy kem lạnh,Snack - Bánh kẹo
Oreo Kem Lạnh Việt Quốc 119.6G,oreo kem lạnh việt quốc,Snack - Bánh kẹo
Oreo Banh Quy Kem So Co La 119,oreo bánh quy kem so co la 119,Snack - Bánh kẹo
Oreo Banh Quy Kem Dau 119.6G/1 G,oreo bánh quy kem dau /,Snack - Bánh kẹo
Banh Ong Pho Mai Roll'S-Nabati Cheese Cream Wafer Stick Hop 120G,bánh ong phở mai roll -nabati cheese cream wafer stick hop,Snack - Bánh kẹo
Bánh Xốp Nabati Socola 58G/52G/50G,bánh xốp nabati socola / /,Snack - Bánh kẹo
Bánh Kem Xốp Phomai Richesee Nabati 50G,bánh kem xốp phomai richesee nabati,Snack - Bánh kẹo
Richese - Bánh Kem Xốp Phô Mai Nabati 15Gx20,richese - bánh kem xốp phô mai nabati 15gx20,Snack - Bánh kẹo
Bánh Cookie Vanilla,bánh cookie vanilla,Snack - Bánh kẹo
Original Premium Cookie Vanilla,original premium cookie vanilla,Snack - Bánh kẹo
Savouré - Bánh Su Socola Cookie 104G,savouré - bánh su socola cookie,Snack - Bánh kẹo
Bánh Quy Vị Hành Lá Crzay Cookie,bánh quy vị hành lá crzay cookie,Snack - Bánh kẹo
Cookie Vani 200G,cookie vani,Snack - Bánh kẹo
Fortune Cookie,fortune cookie,Snack - Bánh kẹo
Banh Quy Nhat Bourbon Butter Cookies Hop Thiec - 310G,bánh quy nhat bourbon butter cookies hop thiec -,Snack - Bánh kẹo
Chocolate Cookie Cream,chocolate cookie cream,Snack - Bánh kẹo
Banh Danisa Butter Cookie 908Gr,bánh danisa butter cookie 908gr,Snack - Bánh kẹo
Mocha Cookie,mocha cookie,Snack - Bánh kẹo
Tipo Bánh Cookies Matcha 75G,tipo bánh cookies matcha,Snack - Bánh kẹo
Cookie Frappu (Ca Phe Banh Xay),cookie frappu cá phe bánh xay,Snack - Bánh kẹo
Banh Quy Kep Kem Pho Mai,bánh quy kep kem phở mai,Snack - Bánh kẹo
Banh Quy Ritz Kep Kem Pho Mai 106G,bánh quy ritz kep kem phở mai,Snack - Bánh kẹo
Banh Quy Nabati Nhan Pho Mai 112G X Goi,bánh quy nabati nhan phở mai goi,Snack - Bánh kẹo
Oreo Bánh Quy Kem Vani 119.6G/11C|G,oreo bánh quy kem vani /11c g,Snack - Bánh kẹo
Oreo Banh Quy Kem Vani Mini 58.4,oreo bánh quy kem vani mini 58 4,Snack - Bánh kẹo
Bánh Quy Kem Socola Oreo Mini Gói 20.4G,bánh quy kem socola oreo mini gói,Snack - Bánh kẹo
Oreo Banh Quy Kem Vani 110.4G/1,oreo bánh quy kem vani /1,Snack - Bánh kẹo
Oreo Banh Quy Kem Vani 110.4G/1 Goi,oreo bánh quy kem vani /1 goi,Snack - Bánh kẹo
Oreo Banh Quy Kem Lanh 118G/110G,oreo bánh quy kem lanh /,Snack - Bánh kẹo
"Oreo Banh Quay Kem Socola 119,6G",oreo bánh quay kem socola,Snack - Bánh kẹo
Banh Quy Oreo Kem Vani 64.4G,bánh quy oreo kem vani,Snack - Bánh kẹo
Oreo Banh Quy Kem Lanh 119.6G 762230042507,oreo bánh quy kem lanh 762230042507,Snack - Bánh kẹo
Oreo Banh Quy Kem Lanh 119.6G,oreo bánh quy kem lanh,Snack - Bánh kẹo
Banh Quy Cream-O Kem Vanill 93G/85G,bánh quy cream-o kem vanill /,Snack - Bánh kẹo
"Snack Heo Crt, O'Star K.Heo Cay 50G",snack heo crt o star k heo cay,Snack - Bánh kẹo
Snack Tai Heo Hai Ut,snack tai heo hai ut,Snack - Bánh kẹo
Snack Muc Hai San Vi,snack mực hai san vi,Snack - Bánh kẹo
"Snack Hai San Tako Vi Cay Hon Hop Goi 6,5G Phuong",snack hai san tako vi cay hon hop goi phuong,Snack - Bánh kẹo
Snack Nhan Cookie&Kemvani80G,snack nhan cookie&kemvani80g,Snack - Bánh kẹo
Pillows Snack Nhân Vị Cookie Và Kem Vani X Goi,pillows snack nhân vị cookie và kem vani goi,Snack - Bánh kẹo
Pillows Snack Nhan Vi Cookie Va Kem Vani X Goi,pillows snack nhan vi cookie va kem vani goi,Snack - Bánh kẹo
B.Snack Poca Bo Luc Lac 60G,b snack poca bò luc lac,Snack - Bánh kẹo
B.Snack Poca Que T.Huong Thai,b snack poca que t huong thai,Snack - Bánh kẹo
Snack Lay'S,snack lay,Snack - Bánh kẹo
Snack Rong Biển Cuộn Nướng Giòn Vị Bbq 2.8G/T,snack rong biển cuộn nướng giòn vị bbq /t,Snack - Bánh kẹo
Snack Khoai Tây Nướng Seaweed Bích Hộp,snack khoai tây nướng seaweed bích hộp,Snack - Bánh kẹo
T3. Oishi Snack Những Spo,t3 oishi snack những spo,Snack - Bánh kẹo
Snack Oishi Khoai Tay Mayo 50G,snack oishi khoai tay mayo,Snack - Bánh kẹo
Sachi Snack Bánh Tráng Nướng Bơ Cay 45G,sachi snack bánh tráng nướng bơ cay,Snack - Bánh kẹo
Oishi Snack Bắp Sốt Sriracha Cay 32Gr,oishi snack bắp sốt sriracha cay 32gr,Snack - Bánh kẹo
Oishi Snack Phô Mai Miếng 68G,oishi snack phô mai miếng,Snack - Bánh kẹo
Oishi Snack Bắp 4X Vị Bắp Nướng Bơ 68Gr,oishi snack bắp 4x vị bắp nướng bơ 68gr,Snack - Bánh kẹo
Snack Pillow Kem Vani 80G,snack pillow kem vani,Snack - Bánh kẹo
Snack Oishi Phòng Mực Gói 35G/32G/34G,snack oishi phòng mực gói / /,Snack - Bánh kẹo
Lays - Snack Khoai Tây 90G,lays - snack khoai tây,Snack - Bánh kẹo
Oishi - Snack Bắp Ngọt 68G,oishi - snack bắp ngọt,Snack - Bánh kẹo
Oishi - Snack Phô Mai Mê Vị Gói 68G,oishi - snack phô mai mê vị gói,Snack - Bánh kẹo
Oishi - Snack Bí Đỏ Gói 68G,oishi - snack bí đỏ gói,Snack - Bánh kẹo
Snack Nhan Cookie&Kemvani80G,snack nhan cookie&kemvani80g,Snack - Bánh kẹo
Pillows Snack Nhân Vị Cookie Và Kem Vani X Goi,pillows snack nhân vị cookie và kem vani goi,Snack - Bánh kẹo
Pillows Snack Nhân Socola Vị Hazelnut X Goi,pillows snack nhân socola vị hazelnut goi,Snack - Bánh kẹo
