category,user_id,product_group,item_name,clean,label_ground,rule_label,rule_conf,rule_match,ml_label,ml_conf,pred_label,pred_source,flag_review,flag_reason,noise_flag
Beverages,68f1e3642a4fd603f90bdbb2,Nước ngọt,VM Spg Spag Reg Pepsi,vm spg spag reg pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.923,Nước ngọt,ground-truth,0,,
Beverages,689eb5bb08d8148e4a0384b4,Nước ngọt,Pepsi chanh chai 39,pepsi chanh chai 39,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,68a6d7b5f4c16b87bf021027,Nước ngọt,PEPSI (M),pepsi m,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.994,Nước ngọt,ground-truth,0,,
Beverages,68a6d7b5f4c16b87bf021027,Nước ngọt,MIRINDA (M),mirinda m,Nước ngọt,Khác,0.0,,Nước ngọt,0.878,Nước ngọt,ground-truth,1,,
Beverages,68a0182c452e6c7a2109187b,Nước ngọt,nước ngọt chai coke zero 1.5l,nước ngọt chai coke zero,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.933,Nước ngọt,ground-truth,0,,
Beverages,6738d489628ab66d960f3966,Nước ngọt,NƯỚC NGỌT CỠ VỪA,nước ngọt cỡ vừa,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.809,Nước ngọt,ground-truth,0,,
Beverages,68e4f8f3a48ee0b704010230,Nước ngọt,PEPSI (Lon),pepsi lon,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.993,Nước ngọt,ground-truth,0,,
Beverages,68d6a95c2f7243bd8e04e0e0,Nước ngọt,PEPSI VỊ CHANH KHÔNG CALO LON,pepsi vị chanh không calo lon,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.94,Nước ngọt,ground-truth,0,,
Beverages,6738d489628ab66d960f3966,Nước ngọt,Mirinda (M),mirinda m,Nước ngọt,Khác,0.0,,Nước ngọt,0.878,Nước ngọt,ground-truth,1,,
Beverages,68a0182c452e6c7a2109187b,Nước ngọt,nước ngọt có ga pepsi không calo vị chanh chai 1.5l,nước ngọt có ga pepsi không calo vị chanh chai,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.984,Nước ngọt,ground-truth,0,,
Beverages,68d6a95c2f7243bd8e04e0e0,Nước ngọt,Nước ngọt Sprite,nước ngọt sprite,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,68d6a95c2f7243bd8e04e0e0,Nước ngọt,Nước ngọt Coca Cola,nước ngọt coca cola,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.999,Nước ngọt,ground-truth,0,,
Beverages,689eb5bb08d8148e4a0384b4,Nước ngọt,Pepsi chanh chai 39,pepsi chanh chai 39,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,Bun thịt nướng - chả giò + 01 Pepsi,bun thịt nướng - chả giò + 01 pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.743,Nước ngọt,ground-truth,0,,
Beverages,689eb5bb08d8148e4a0384b4,Nước ngọt,7Up,7up,Nước ngọt,Nước ngọt,0.6,\b7\s?up\b,Nước ngọt,0.974,Nước ngọt,ground-truth,0,,
Beverages,68b95991d62a600bf806be06,Nước ngọt,Coca Cola Zero,coca cola zero,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.973,Nước ngọt,ground-truth,0,,
Beverages,6867ab61bd877a9e46055c3b,Nước ngọt,Nước Ngọt Có Ga Vừa,nước ngọt có ga vừa,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.856,Nước ngọt,ground-truth,0,,
Beverages,6867ab61bd877a9e46055c3b,Nước ngọt,Nước Ngọt Có Vị,nước ngọt có vị,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.882,Nước ngọt,ground-truth,0,,
Beverages,686b8e32916eab10f600a290,Nước ngọt,Pepsi,pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,68a2e383f5d31ba5e3085431,Nước ngọt,Nước ngọt cỡ vừa,nước ngọt cỡ vừa,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.809,Nước ngọt,ground-truth,0,,
Beverages,68a302f916b5a5e8e30a3a22,Nước ngọt,Pepsi Không Calo,pepsi không calo,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.969,Nước ngọt,ground-truth,0,,
Beverages,68a302f916b5a5e8e30a3a22,Nước ngọt,7up,7up,Nước ngọt,Nước ngọt,0.6,\b7\s?up\b,Nước ngọt,0.974,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,Nước ngọt Coca-cola 320ml,nước ngọt coca-cola,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,Pepsi chanh chai 39,pepsi chanh chai 39,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,684e75bfd928c9ce660f02ab,Nước ngọt,Pepsi,pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,Fanta Vị Dâu 320ml,fanta vị dâu,Nước ngọt,Nước ngọt,0.6,\bfanta\b,Nước ngọt,0.78,Nước ngọt,ground-truth,0,,
Beverages,684e75bfd928c9ce660f02ab,Nước ngọt,Medium Coca-Cola,medium coca-cola,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.934,Nước ngọt,ground-truth,0,,
Beverages,6882121b913a7a09ce0c7b21,Nước ngọt,PEPSI ZERO (M),pepsi zero m,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.97,Nước ngọt,ground-truth,0,,
Beverages,684e75bfd928c9ce660f02ab,Nước ngọt,nước ngọt,nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,68504c435595356758033953,Nước ngọt,Pepsi tươi,pepsi tươi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.79,Nước ngọt,ground-truth,0,,
Beverages,64004c23bfdbb441ec038e16,Nước ngọt,Reg Pepsi Reg Pepsi,reg pepsi reg pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.991,Nước ngọt,ground-truth,0,,
Beverages,67443e18eb0a1d02a307fc51,Nước ngọt,Sprite,sprite,Nước ngọt,Nước ngọt,0.6,\bsprite\b,Nước ngọt,0.988,Nước ngọt,ground-truth,0,,
Beverages,6866bafc2ed5ce62cd081555,Nước ngọt,nuoc ngot coca cola plus lon 320ml,nước ngọt coca cola plus lon,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.995,Nước ngọt,ground-truth,0,,
Beverages,684e72bdb74a547f5305d7b0,Nước ngọt,Pepsi,pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,67408735a9b2e83130072a3e,Nước ngọt,NN Pepsi sprite chan,nn pepsi sprite chan,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.999,Nước ngọt,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Nước ngọt,Cocacola,cocacola,Nước ngọt,Khác,0.0,,Nước ngọt,0.976,Nước ngọt,ground-truth,1,,
Beverages,5ce2c3ee277035ae7332a134,Nước ngọt,nuoc ngot,nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,67408735a9b2e83130072a3e,Nước ngọt,Pepsi Zero calo chanh sleek 320ml,pepsi zero calo chanh sleek,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.964,Nước ngọt,ground-truth,0,,
Beverages,682a17cf54710210d105c2a4,Nước ngọt,7up,7up,Nước ngọt,Nước ngọt,0.6,\b7\s?up\b,Nước ngọt,0.974,Nước ngọt,ground-truth,0,,
Beverages,67408735a9b2e83130072a3e,Nước ngọt,Pepsi Lon 320 ml,pepsi lon,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.993,Nước ngọt,ground-truth,0,,
Beverages,67408735a9b2e83130072a3e,Nước ngọt,Nuoc giai khat PEPSI,nuoc giai khat pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.826,Nước ngọt,ground-truth,0,,
Beverages,682a17cf54710210d105c2a4,Nước ngọt,PEPSI CAN,pepsi can,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.992,Nước ngọt,ground-truth,0,,
Beverages,680704c4a2c214234b0ac300,Nước ngọt,PEPSI,pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Nước ngọt,PEPSI (M),pepsi m,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.994,Nước ngọt,ground-truth,0,,
Beverages,684da7899c4d9f5e4a00902e,Nước ngọt,Coca Cola,coca cola,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.992,Nước ngọt,ground-truth,0,,
Beverages,67374354b508e677120feef8,Nước ngọt,7upSodaChanhLon320,7upsodachanhlon320,Nước ngọt,Khác,0.0,,Nước ngọt,0.912,Nước ngọt,ground-truth,1,,
Beverages,681b8c24db4ccd9fbf0e7da9,Nước ngọt,Sprite Ta,sprite ta,Nước ngọt,Nước ngọt,0.6,\bsprite\b,Nước ngọt,0.988,Nước ngọt,ground-truth,0,,
Beverages,67374354b508e677120feef8,Nước ngọt,Pepsi Chanh Lon320ml,pepsi chanh lon320ml,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.91,Nước ngọt,ground-truth,0,,
Beverages,6738d489628ab66d960f3966,Nước ngọt,NN Pepsi zero vi phu,nn pepsi zero vi phu,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.93,Nước ngọt,ground-truth,0,,
Beverages,6738d489628ab66d960f3966,Nước ngọt,Nước Coca Cola 390ml,nước coca cola,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.967,Nước ngọt,ground-truth,0,,
Beverages,682a17cf54710210d105c2a4,Nước ngọt,COCA-COLA Nước giải khát 320ml,coca-cola nước giải khát,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.957,Nước ngọt,ground-truth,0,,
Beverages,683ebc5e62be203e5f070259,Nước ngọt,PEPSI (M),pepsi m,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.994,Nước ngọt,ground-truth,0,,
Beverages,6802600059362f3d3f0d505f,Nước ngọt,Pepsi (STD),pepsi std,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.924,Nước ngọt,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Nước ngọt,Coca Cola,coca cola,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.992,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,nước ngọt 7up soda chanh lon 320ml,nước ngọt 7up soda chanh lon,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.999,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,nước ngọt lon pepsi cola sleek 330ml/320ml,nước ngọt lon pepsi cola sleek /,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,6827574f0279a396950990d9,Nước ngọt,Pepsi Không Calo,pepsi không calo,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.969,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,MIRINDA Nuoc Ngot Huong Xa Xi 390ml/1 Ch,mirinda nước ngọt huong xa xi /1 ch,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.942,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,MIRINDA Nuoc Ngot Huong Cam 320ml,mirinda nước ngọt huong cam,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.975,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,MIRINDA Cay Massage Tay Meo T5,mirinda cay massage tay meo t5,Nước ngọt,Khác,0.0,,Nước ngọt,0.587,Nước ngọt,ground-truth,1,,
Beverages,5ce2c3ee277035ae7332a134,Nước ngọt,Nước ngọt,nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,673eb96904a195fed8067c88,Nước ngọt,Nước Sprite lon,nước sprite lon,Nước ngọt,Nước ngọt,0.6,\bsprite\b,Nước ngọt,0.94,Nước ngọt,ground-truth,0,,
Beverages,6802600059362f3d3f0d505f,Nước ngọt,FANTA,fanta,Nước ngọt,Nước ngọt,0.6,\bfanta\b,Nước ngọt,0.962,Nước ngọt,ground-truth,0,,
Beverages,67408735a9b2e83130072a3e,Nước ngọt,Nuoc uong co ga Pepsi vi chanh K calo 320ml/24,nuoc uong co ga pepsi vi chanh k calo /24,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.914,Nước ngọt,ground-truth,0,,
Beverages,674aa1416afbe6500304f879,Nước ngọt,Pepsi (M),pepsi m,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.994,Nước ngọt,ground-truth,0,,
Beverages,6736f919c7cae308950a4e59,Nước ngọt,PEPSI CAN,pepsi can,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.992,Nước ngọt,ground-truth,0,,
Beverages,6736f919c7cae308950a4e59,Nước ngọt,PEPSI NO CALO CAN,pepsi no calo can,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.961,Nước ngọt,ground-truth,0,,
Beverages,67682608dc0e7b283609a536,Nước ngọt,Coca-Cola 330ml,coca-cola,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.981,Nước ngọt,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Nước ngọt,Pepsi (STD),pepsi std,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.924,Nước ngọt,ground-truth,0,,
Beverages,5d9adf839d9b35e5318b4567,Nước ngọt,Nuoc ngot,nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,UP Lrg Pepsi,up lrg pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.982,Nước ngọt,ground-truth,0,,
Beverages,673b86a18928ac32120eea81,Nước ngọt,Coca cola 1.5L/6,coca cola /6,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.98,Nước ngọt,ground-truth,0,,
Beverages,679485ab3e14986c600a61a7,Nước ngọt,Nước ngọt 7UP Revive Chai 390ml x6,nước ngọt 7up revive chai x6,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.99,Nước ngọt,ground-truth,0,,
Beverages,6735c5640107e319900d8144,Nước ngọt,Reg Pepsi,reg pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.991,Nước ngọt,ground-truth,0,,
Beverages,6736c1ef3942b1dd25031d9c,Nước ngọt,NTL REVIVE 7UP CHANH,ntl revive 7up chanh,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.775,Nước ngọt,ground-truth,0,,
Beverages,675ee3ea180ed5ced4049f3e,Nước ngọt,Reg Pepsi,reg pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.991,Nước ngọt,ground-truth,0,,
Beverages,673b37135e762eed4d096950,Nước ngọt,Pepsi,pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,67381c1f6d4ffbb7c00b5d41,Nước ngọt,PEPSI (LON),pepsi lon,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.993,Nước ngọt,ground-truth,0,,
Beverages,679485ab3e14986c600a61a7,Nước ngọt,N.N 7UP Revive Ch.Muoi 390ml*6,n n 7up revive ch muoi 6,Nước ngọt,Nước ngọt,0.6,\b7\s?up\b,Nước ngọt,0.939,Nước ngọt,ground-truth,0,,
Beverages,67380c2bf3ccefe0d8060769,Nước ngọt,Pepsi Lon,pepsi lon,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.993,Nước ngọt,ground-truth,0,,
Beverages,673795fbb693f9f1da04a884,Nước ngọt,Nuoc Pepsi (Lon),nuoc pepsi lon,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.95,Nước ngọt,ground-truth,0,,
Beverages,6737fd65f0e88722cd04a71f,Nước ngọt,Pepsi (lon),pepsi lon,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.993,Nước ngọt,ground-truth,0,,
Beverages,6737156169e5ab241e08caba,Nước ngọt,7up,7up,Nước ngọt,Nước ngọt,0.6,\b7\s?up\b,Nước ngọt,0.974,Nước ngọt,ground-truth,0,,
Beverages,6738a084060d38bb2107f62d,Nước ngọt,Reg Pepsi,reg pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.991,Nước ngọt,ground-truth,0,,
Beverages,673b3256150299c802087bda,Nước ngọt,NN MIRINDA CAM CHAI 1.5L,nn mirinda cam chai,Nước ngọt,Khác,0.0,,Nước ngọt,0.901,Nước ngọt,ground-truth,1,,
Beverages,67386b95e9e8436a2e03039d,Nước ngọt,SPRITE,sprite,Nước ngọt,Nước ngọt,0.6,\bsprite\b,Nước ngọt,0.988,Nước ngọt,ground-truth,0,,
Beverages,673991defdbc81648e003477,Nước ngọt,Nuoc ngot,nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,67af804b12109da7ac01fe68,Nước ngọt,PEPSI,pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,673ddee6fff0d8af7a07a364,Nước ngọt,Coca cola tuoi SIZE L,coca cola tuoi size l,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.937,Nước ngọt,ground-truth,0,,
Beverages,6736dbfc70221a573f0733a7,Nước ngọt,Coca Cola,coca cola,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.992,Nước ngọt,ground-truth,0,,
Beverages,67380c2bf3ccefe0d8060769,Nước ngọt,PEPSI,pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,7UP Nuoc Ngot Huong Chanh 320ml 1 Lon,7up nước ngọt huong chanh,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.983,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,MIRINDA Nuoc Ngot Huong Cam 320m,mirinda nước ngọt huong cam 320m,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.957,Nước ngọt,ground-truth,0,,
Beverages,6736d85fea24cc986d0c0cf4,Nước ngọt,PEPSI Thung Da Mini T3.25 1 Cai,pepsi thung da mini t3 25 1 cai,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.81,Nước ngọt,ground-truth,0,,
Beverages,673858d8454318d3430ab225,Nước ngọt,7UP REFILL,7up refill,Nước ngọt,Nước ngọt,0.6,\b7\s?up\b,Nước ngọt,0.794,Nước ngọt,ground-truth,0,,
Beverages,67363e37f3bc1e988e0369b7,Nước ngọt,Reg Pepsi,reg pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.991,Nước ngọt,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Nước ngọt,Nuoc Ngot / Soft Drinks,nước ngọt / soft drinks,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.825,Nước ngọt,ground-truth,0,,
Beverages,6735c5640107e319900d8144,Nước ngọt,SPRITE Nuoc ngot 390ml,sprite nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,67419285eaa263d5a80d6360,Nước ngọt,Sprite / 7up,sprite / 7up,Nước ngọt,Nước ngọt,0.6,\bsprite\b,Nước ngọt,0.996,Nước ngọt,ground-truth,0,,
Beverages,673c403ae609e6671002d90a,Nước ngọt,Nước Ngọt,nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,679485ab3e14986c600a61a7,Nước ngọt,NN SPRITE CHAI 390ML,nn sprite chai,Nước ngọt,Nước ngọt,0.6,\bsprite\b,Nước ngọt,0.973,Nước ngọt,ground-truth,0,,
Beverages,67374354b508e677120feef8,Nước ngọt,Mirindasarsi390ml,mirindasarsi390ml,Nước ngọt,Khác,0.0,,Nước ngọt,0.718,Nước ngọt,ground-truth,1,,
Beverages,6736e03b0d3f069e2f069dcd,Nước ngọt,Combo Pepsi khong gioi han,combo pepsi khong gioi han,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.891,Nước ngọt,ground-truth,0,,
Beverages,6736dfbbfab5485afe0ac481,Nước ngọt,Combo Pepsi khong gioi han,combo pepsi khong gioi han,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.891,Nước ngọt,ground-truth,0,,
Beverages,67658c062d1e6444a9031cd4,Nước ngọt,Nước ngọt,nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,673842b2228c84179704b3c9,Nước ngọt,Combo Tempura va pepsi,combo tempura va pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.825,Nước ngọt,ground-truth,0,,
Beverages,67cdedf4475b095d940207fa,Nước ngọt,7Up Soda chanh 320ml x lon,7up soda chanh x lon,Nước ngọt,Trà,0.7,\bchanh\b,Nước ngọt,0.991,Nước ngọt,ground-truth,0,,
Beverages,67cdedf4475b095d940207fa,Nước ngọt,Mirinda cam 320ml x lon,mirinda cam x lon,Nước ngọt,Khác,0.0,,Nước ngọt,0.851,Nước ngọt,ground-truth,1,,
Beverages,67cdedf4475b095d940207fa,Nước ngọt,7UP sleek 320ml x 1 lon,7up sleek x,Nước ngọt,Nước ngọt,0.6,\b7\s?up\b,Nước ngọt,0.881,Nước ngọt,ground-truth,0,,
Beverages,67374354b508e677120feef8,Nước ngọt,390ml Bottle SPRITE,bottle sprite,Nước ngọt,Nước ngọt,0.6,\bsprite\b,Nước ngọt,0.797,Nước ngọt,ground-truth,0,,
Beverages,67375e48b675dfc4e4068ca8,Nước ngọt,Cocacola lon,cocacola lon,Nước ngọt,Khác,0.0,,Nước ngọt,0.971,Nước ngọt,ground-truth,1,,
Beverages,6739d7ef76e472fa3806fc9d,Nước ngọt,Pepsi lime (Khóng calo),pepsi lime khóng calo,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.884,Nước ngọt,ground-truth,0,,
Beverages,67963bcce25d3a40c501b460,Nước ngọt,SPRITE 600ml x chai,sprite x chai,Nước ngọt,Nước ngọt,0.6,\bsprite\b,Nước ngọt,0.959,Nước ngọt,ground-truth,0,,
Beverages,67963bcce25d3a40c501b460,Nước ngọt,FANTA Cam 600ml x chai,fanta cam x chai,Nước ngọt,Nước ngọt,0.6,\bfanta\b,Nước ngọt,0.885,Nước ngọt,ground-truth,0,,
Beverages,67380c2bf3ccefe0d8060769,Nước ngọt,PEPSI,pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,67363bf9c86108ae6b02aa43,Nước ngọt,nước ngọt pepsi cola pet 1.5l,nước ngọt pepsi cola pet,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.999,Nước ngọt,ground-truth,0,,
Beverages,675a3d654aef4f40600cdca4,Nước ngọt,Nước Giải Khát (Chọn Nước Ngọt: RockStar (tăng lực)),nước giải khát chọn nước ngọt rockstar tăng lực,Nước ngọt,Nước tăng lực,1.0,\btăng lực\b,Nước tăng lực,0.562,Nước ngọt,ground-truth,0,,
Beverages,675a3d654aef4f40600cdca4,Nước ngọt,Nuoc Giai Khat + Chon Nuoc Ngot: RockStar,nuoc giai khat + chon nước ngọt rockstar,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước tăng lực,0.735,Nước ngọt,ground-truth,0,,
Beverages,675199df0ab44d11e800bf99,Nước ngọt,Hamburger Meal + Regular Fries + Regular Sprite,hamburger meal + regular fries + regular sprite,Nước ngọt,Nước ngọt,0.6,\bsprite\b,Nước ngọt,0.669,Nước ngọt,ground-truth,0,,
Beverages,67380c2bf3ccefe0d8060769,Nước ngọt,COCA COLA LON,coca cola lon,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.989,Nước ngọt,ground-truth,0,,
Beverages,67389f9743bd08fba20e9773,Nước ngọt,PEPSI-Tra O Long vi chanh Tea+Plus 1,pepsi-tra o long vi chanh tea+plus 1,Nước ngọt,Trà,0.7,\btea\b,Nước ngọt,0.595,Nước ngọt,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Nước ngọt,Nước ngọt,nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,67933cada86983afe604c1f4,Nước ngọt,COCA COLA Lon Cao 320ml/1 Lon,coca cola lon cao /,Nước ngọt,Nước ngọt,0.6,\bcoca\b,Nước ngọt,0.967,Nước ngọt,ground-truth,0,,
Beverages,6737e1ab3a1712ec220d49b3,Nước ngọt,Pepsi,pepsi,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.997,Nước ngọt,ground-truth,0,,
Beverages,6736e63f52bb587a1b038bed,Nước ngọt,Nuoc ngot,nước ngọt,Nước ngọt,Nước ngọt,0.6,\bnước ngọt\b,Nước ngọt,0.947,Nước ngọt,ground-truth,0,,
Beverages,67af804b12109da7ac01fe68,Nước ngọt,Pepsi Lon,pepsi lon,Nước ngọt,Nước ngọt,0.6,\bpepsi\b,Nước ngọt,0.993,Nước ngọt,ground-truth,0,,
